frame,dir,touch,is_oos,rolling,triggered,delay,rr_trigger,we,R,label,MFE,MAE,p025,p05
1H,SHORT,2024-09-17 05:30:00+00:00,False,True,False,999,,44.15699436081919,-1.0,SL,0.23592511371543065,12.622687997181767,,
1H,LONG,2024-09-18 10:15:00+00:00,False,True,True,0,2.2637553284074245,83.16936260133713,3.0,TP3,6.779997305827795,0.5371220587173292,1.0,1.0
1H,LONG,2024-09-18 08:45:00+00:00,False,True,False,999,,56.79750872896154,-1.0,SL,8.706809798174604,1.9975359541082427,,
1H,LONG,2024-09-18 20:00:00+00:00,False,True,True,1,2.994776459377164,75.04322130446319,3.0,TP3,4.9944323256381615,0.6163074243652017,1.0,4.0
1H,LONG,2024-09-20 14:00:00+00:00,False,True,True,1,0.8985472972449393,60.54076999837723,3.0,TP3,3.8177899476000032,0.43979272787096313,0.0,0.0
1H,LONG,2024-09-20 13:00:00+00:00,False,True,False,999,,74.84959145336396,-1.0,SL,2.776286212666418,1.4116696836099438,,
1H,LONG,2024-09-21 00:00:00+00:00,False,True,True,1,2.7958696255243884,56.8879106369271,0.2283428162462452,OPEN,2.2179424349487182,0.9467930609512493,0.0,94.0
1H,LONG,2024-09-22 00:15:00+00:00,False,True,True,2,2.1762378969229017,67.80920143328716,-1.0,SL,6.3844716662797865,3.1992846706493503,0.0,2.0
1H,SHORT,2024-09-22 17:00:00+00:00,False,True,True,4,2.4310498544638475,45.63929853494806,-1.0,SL,2.380614466022323,7.195280697960178,1.0,1.0
1H,LONG,2024-09-23 00:00:00+00:00,False,True,True,1,2.457399575422619,71.28829804018139,0.21780516493303337,OPEN,2.4085791574322504,0.7042571908940105,1.0,2.0
1H,LONG,2024-09-24 14:00:00+00:00,False,True,True,12,2.3731312303891534,56.06689298086097,-1.0,SL,5.084927915196388,1.0634587881188524,1.0,1.0
1H,LONG,2024-09-25 09:45:00+00:00,False,True,True,1,2.830594802348452,58.54197632632639,-1.0,SL,3.145028968279575,1.0438294022866412,6.0,97.0
1H,SHORT,2024-09-26 05:30:00+00:00,False,True,False,999,,44.10056107675679,-1.0,SL,0.17067134777280618,7.079967650528181,,
1H,LONG,2024-09-28 09:00:00+00:00,False,True,True,1,2.308706896356305,64.48989348538153,-1.0,SL,1.3744427056789137,5.315198614633367,0.0,3.0
1H,LONG,2024-09-28 06:30:00+00:00,False,True,True,1,2.7740727200012816,57.763057085936964,-1.0,SL,0.7823336420885527,7.5451318885807535,3.0,68.0
1H,LONG,2024-09-29 00:45:00+00:00,False,True,True,2,2.4661463865917863,67.8967506226034,-1.0,SL,1.228043209528275,17.87856420903743,0.0,2.0
1H,SHORT,2024-09-29 13:00:00+00:00,False,True,True,9,2.781887706344263,41.25297703452271,-1.0,SL,25.86373585255051,2.0375967383770366,28.0,31.0
1H,SHORT,2024-10-01 06:00:00+00:00,False,True,True,16,2.588927011880718,38.156244532424104,3.0,TP3,9.830628869749814,0.7899586092142399,8.0,10.0
1H,SHORT,2024-10-02 16:00:00+00:00,False,True,True,1,2.413716751355957,56.04159626117875,3.0,TP3,3.6206622095137657,0.5307676050720245,1.0,2.0
1H,SHORT,2024-10-02 14:15:00+00:00,False,True,True,0,1.3751190458610671,75.85472807651277,-1.0,SL,3.081683713203804,1.5105933223628702,0.0,0.0
1H,SHORT,2024-10-03 02:00:00+00:00,False,True,True,1,2.640489043904279,64.59542909020291,-1.0,SL,2.194290723660458,2.1721280111591144,22.0,22.0
1H,SHORT,2024-10-03 14:00:00+00:00,False,True,False,999,,69.1672810843819,-1.0,SL,1.78635535825279,2.7444072247405846,,
1H,LONG,2024-10-04 14:15:00+00:00,False,True,True,1,2.1775566928172956,31.534593906555227,3.0,TP3,6.387277146891433,0.5134186216405064,0.0,2.0
1H,LONG,2024-10-05 03:00:00+00:00,False,True,True,0,2.541260727810638,35.227418093460834,0.9309846141812519,OPEN,2.6826703908586413,0.05316011382764158,6.0,15.0
1H,LONG,2024-10-05 16:45:00+00:00,False,True,True,3,2.5956763248170835,36.10269108927548,3.0,TP3,7.601317396329488,0.8718060742573147,20.0,31.0
1H,LONG,2024-10-06 02:00:00+00:00,False,True,False,999,,44.46093834910486,3.0,TP3,8.084156684540153,0.6156418893680234,,
1H,LONG,2024-10-06 21:45:00+00:00,False,True,True,1,1.4335581862794577,55.16604368365892,3.0,TP3,7.935593505761416,7.47643479407873,0.0,0.0
1H,LONG,2024-10-07 09:30:00+00:00,False,True,True,0,1.9891255527623333,43.32959710093019,-1.0,SL,4.032249423554189,8.26654994251509,0.0,16.0
1H,SHORT,2024-10-08 13:30:00+00:00,False,True,True,2,1.8088082223148354,24.59377675889056,3.0,TP3,7.923012515815752,0.6972914040604138,0.0,1.0
1H,SHORT,2024-10-09 15:45:00+00:00,False,True,True,1,1.1539538815317085,33.41175428610539,3.0,TP3,9.022471407574566,2.798683508081815,0.0,0.0
1H,SHORT,2024-10-11 12:30:00+00:00,False,True,True,0,1.8797979077008493,46.137384331455316,-1.0,SL,0.4788375213048939,8.264257167453193,0.0,
1H,SHORT,2024-10-11 09:45:00+00:00,False,True,True,2,2.2909911002972105,76.29575426107093,-1.0,SL,0.6067005018976385,9.598946016059342,1.0,
1H,LONG,2024-10-13 11:30:00+00:00,False,True,True,1,2.8552932595258675,48.358974807845115,-1.0,SL,17.75635790232595,1.5235884864449745,1.0,2.0
1H,LONG,2024-10-13 01:15:00+00:00,False,True,True,1,2.1770812985474874,58.792924328086315,-1.0,SL,17.43398663840358,3.1179959695190522,0.0,82.0
1H,SHORT,2024-10-13 17:00:00+00:00,False,True,True,2,1.1858142000409073,66.41849573499056,-1.0,SL,1.3751597516945977,19.59283221016944,0.0,0.0
1H,LONG,2024-10-15 05:30:00+00:00,False,True,True,2,2.4581752875590523,62.63558676585748,3.0,TP3,6.213052261754957,1.003242039501371,1.0,1.0
1H,LONG,2024-10-15 14:30:00+00:00,False,True,False,999,,66.06879939171961,3.0,TP3,7.23869034870949,1.719878208294269,,
1H,LONG,2024-10-17 07:00:00+00:00,False,True,True,0,2.487023185646398,72.9986555970237,3.0,TP3,3.263173889714428,0.7966234945946297,0.0,4.0
1H,LONG,2024-10-17 01:30:00+00:00,False,True,True,1,1.2911013113204202,53.51514393238526,-1.0,SL,2.947399107985695,1.756271544712126,0.0,0.0
1H,LONG,2024-10-17 17:00:00+00:00,False,True,True,2,2.550463279719557,74.34720444886874,1.6821732056284096,OPEN,2.3348863720320385,0.853969668806299,30.0,31.0
1H,LONG,2024-10-19 11:30:00+00:00,False,True,True,2,2.8502942232676656,61.712722630256685,-1.0,SL,2.6683915217031133,3.0062773546619814,10.0,48.0
1H,LONG,2024-10-19 10:00:00+00:00,False,True,False,999,,56.28789110442388,3.0,TP3,4.037068894653293,5.517753633819273,,
1H,LONG,2024-10-20 00:45:00+00:00,False,True,True,2,2.8073339308483996,61.02038574144327,3.0,TP3,6.04525271675934,7.497468008061908,12.0,22.0
1H,LONG,2024-10-21 08:45:00+00:00,False,True,True,1,1.9310339471105058,76.31347303992706,-1.0,SL,0.8309140120962075,14.937601244728908,0.0,4.0
1H,LONG,2024-10-21 06:45:00+00:00,False,True,True,1,2.726564744954852,71.98024891230115,-1.0,SL,1.1453749871552144,10.179668070308454,0.0,
1H,SHORT,2024-10-22 06:00:00+00:00,False,True,True,3,2.1480647230483925,44.8863880465843,3.0,TP3,5.719462606138237,2.7266487623238658,0.0,3.0
1H,SHORT,2024-10-22 18:00:00+00:00,False,True,False,999,,52.48139908897748,3.0,TP3,4.204613267586103,3.008832395650176,,
1H,SHORT,2024-10-23 06:30:00+00:00,False,True,True,0,2.2939744921773215,35.43122066878808,3.0,TP3,3.723304762269438,2.8021792418818654,1.0,1.0
1H,SHORT,2024-10-23 19:45:00+00:00,False,True,True,0,2.370355528325708,72.016999583868,-1.0,SL,2.0819223309476054,4.774889234055019,0.0,0.0
1H,LONG,2024-10-25 17:45:00+00:00,False,True,False,999,,36.621044313149824,-1.0,SL,5.493920216203501,3.337937330517505,,
1H,LONG,2024-10-25 04:15:00+00:00,False,True,True,4,2.5546836586132993,46.93338066461095,-1.0,SL,2.340515276823471,4.646126683996156,1.0,23.0
1H,LONG,2024-10-25 13:30:00+00:00,False,True,True,1,1.0492970337892162,47.21911826193883,-1.0,SL,2.506954408748408,3.8956259187317444,0.0,0.0
1H,SHORT,2024-10-26 20:30:00+00:00,False,True,True,0,2.4704326053354126,68.24033253061367,-1.0,SL,0.6383795390876006,9.221342252403668,3.0,14.0
1H,SHORT,2024-10-26 13:30:00+00:00,False,True,True,0,2.2327953590029614,51.999041752311456,-1.0,SL,0.9112649185010532,10.628964799780409,1.0,1.0
1H,SHORT,2024-10-27 01:45:00+00:00,False,True,True,2,2.4554589787543146,56.93585598219592,-1.0,SL,0.25940970465896646,16.35130008734058,,
1H,LONG,2024-10-30 12:00:00+00:00,False,True,True,0,2.1102795630139433,62.002610313691555,-1.0,SL,1.7652135405695115,4.965041058589393,0.0,8.0
1H,LONG,2024-10-30 21:30:00+00:00,False,True,True,1,2.027920184772653,60.77359014827211,-1.0,SL,0.7627999585810669,4.517472058956414,0.0,1.0
1H,LONG,2024-10-31 10:15:00+00:00,False,True,True,1,1.5407030208420645,55.69524570157107,-1.0,SL,1.0328724885908926,10.463482299308387,0.0,0.0
1H,SHORT,2024-11-01 13:45:00+00:00,False,True,True,3,2.898174901186647,46.23983582527818,3.0,TP3,6.503679871322834,0.7070643074919355,1.0,1.0
1H,SHORT,2024-11-01 10:30:00+00:00,False,True,True,0,1.7134834828026986,40.04764483953215,-1.0,SL,5.254770930323811,3.1205837736982236,0.0,0.0
1H,SHORT,2024-11-02 02:15:00+00:00,False,True,True,1,2.9202803613810224,40.105630292890254,1.0065619398581243,OPEN,1.647617479573438,0.038624315196926017,41.0,94.0
1H,SHORT,2024-11-02 11:45:00+00:00,False,True,True,0,2.2362467192491566,35.97184339442049,3.0,TP3,6.7493277884445435,0.0007425660097402842,0.0,3.0
1H,SHORT,2024-11-02 22:00:00+00:00,False,True,True,1,2.362421830032033,36.123130893132874,3.0,TP3,8.270045663975036,3.040124572402174,0.0,3.0
1H,SHORT,2024-11-03 20:30:00+00:00,False,True,False,999,,50.61526843030698,-1.0,SL,5.245897151695383,18.687986663598615,,
1H,SHORT,2024-11-04 10:00:00+00:00,False,True,True,1,2.888433075106077,67.05067932542458,-1.0,SL,2.628930290118501,10.250967632859654,15.0,17.0
1H,SHORT,2024-11-05 00:45:00+00:00,False,True,True,1,2.058098871004182,74.20905928083502,-1.0,SL,1.0597690203496863,13.00726582407966,0.0,1.0
1H,LONG,2024-11-07 06:00:00+00:00,False,True,True,1,2.0965352527759,61.205075341345896,3.0,TP3,6.1323624131093215,0.06881219726268924,0.0,5.0
1H,LONG,2024-11-07 15:00:00+00:00,False,True,True,0,1.298864566757602,76.56136380527396,3.0,TP3,8.989420656922679,0.15642015954748031,0.0,0.0
1H,LONG,2024-11-08 03:00:00+00:00,False,True,True,0,2.1322348510985467,59.392019641434835,3.0,TP3,9.386675667749078,0.1396222228246949,0.0,5.0
1H,LONG,2024-11-08 16:30:00+00:00,False,True,True,4,1.5970266954232066,67.22797626772832,3.0,TP3,15.61747342648564,0.46604809823807936,0.0,0.0
1H,LONG,2024-11-09 04:30:00+00:00,False,True,True,0,2.281086754753462,59.09850876479038,-1.0,SL,27.515133387748527,1.2305139032158097,2.0,4.0
1H,LONG,2024-11-10 20:45:00+00:00,False,True,True,2,1.4369900038323051,77.92546453823533,3.0,TP3,19.258069590483007,0.7940556309121278,0.0,0.0
1H,LONG,2024-11-12 10:00:00+00:00,False,True,True,0,1.5039383412361025,65.60027403662964,-1.0,SL,4.619992140339221,1.4550990827697965,0.0,0.0
1H,LONG,2024-11-12 23:15:00+00:00,False,True,True,4,2.128108397236232,61.27653784176085,1.5431966481113153,OPEN,2.427720045946586,0.5916182730394017,0.0,53.0
1H,LONG,2024-11-14 21:00:00+00:00,False,True,True,1,1.762841874473342,58.891848028501734,3.0,TP3,3.2062423069072445,0.5738341001207408,0.0,1.0
1H,LONG,2024-11-14 01:30:00+00:00,False,True,True,0,2.654155585757039,55.2959101453207,-1.0,SL,1.363222181317063,1.719859980515911,1.0,1.0
1H,LONG,2024-11-14 14:30:00+00:00,False,True,False,999,,67.20101464203432,-1.0,SL,1.2614171084383692,2.7708741775827304,,
1H,SHORT,2024-11-15 09:15:00+00:00,False,True,False,999,,47.5747533677366,-1.0,SL,0.9478410051983105,2.400837352782055,,
1H,LONG,2024-11-17 02:00:00+00:00,False,True,True,2,2.728526814089132,58.298489010940855,0.9635747842455559,OPEN,2.0741659007748865,0.519189336106029,5.0,10.0
1H,LONG,2024-11-16 12:00:00+00:00,False,True,True,1,2.9439948298937004,50.46976293498619,-1.0,SL,2.4676324341319638,2.829007389350092,1.0,3.0
1H,LONG,2024-11-17 11:00:00+00:00,False,True,True,3,2.8861817015623226,60.614977886572966,-1.0,SL,2.4618422885538953,1.4766075996160613,2.0,75.0
1H,SHORT,2024-11-18 01:15:00+00:00,False,True,True,7,2.7907486104182064,35.44282134446051,-1.0,SL,1.5187398622301516,6.402350722957539,35.0,35.0
1H,LONG,2024-11-18 11:15:00+00:00,False,True,False,999,,64.17478382492499,-1.0,SL,10.264068215834246,2.0064568605235222,,
1H,LONG,2024-11-18 22:00:00+00:00,False,True,True,1,2.33643514373269,60.17613281186186,3.0,TP3,5.040501171476177,0.4621868400339968,1.0,25.0
1H,LONG,2024-11-19 13:45:00+00:00,False,True,True,1,1.7943789617222077,67.79084279452147,3.0,TP3,9.335551012199875,0.44264939555522415,0.0,1.0
1H,LONG,2024-11-19 22:15:00+00:00,False,True,True,5,2.7714685144801527,76.2670643139796,3.0,TP3,6.144304223900721,0.6998071923957551,23.0,31.0
1H,LONG,2024-11-21 15:15:00+00:00,False,True,True,2,1.852427214364501,80.35410334462469,3.0,TP3,3.626564286653909,0.7450244061657502,0.0,0.0
1H,LONG,2024-11-22 13:30:00+00:00,False,True,True,1,2.156584444948662,49.45026232562205,-1.0,SL,2.2535466269253384,1.8761547094560336,0.0,0.0
1H,LONG,2024-11-23 02:00:00+00:00,False,True,True,2,2.305730598067952,69.97313233329055,-1.0,SL,0.5687025668420312,4.830719731021806,1.0,219.0
1H,LONG,2024-11-23 06:15:00+00:00,False,True,True,1,2.3534540998805076,58.66564433958497,-1.0,SL,0.49854141831545734,8.997586572141564,1.0,
1H,SHORT,2024-11-24 01:00:00+00:00,False,True,True,1,1.7507803620894702,41.7414478401831,3.0,TP3,13.882527512430075,0.9587100787325417,0.0,0.0
1H,SHORT,2024-11-24 23:00:00+00:00,False,True,True,1,1.9580446057396392,27.728216297416463,-1.0,SL,15.092926735507689,1.601834375272592,0.0,1.0
1H,SHORT,2024-11-24 22:00:00+00:00,False,True,False,999,,43.122635496538585,-1.0,SL,9.636115415135832,2.7540921924083333,,
1H,LONG,2024-11-25 13:00:00+00:00,False,True,False,999,,64.4430303246903,-1.0,SL,0.2711002626789981,10.719119443544603,,
1H,SHORT,2024-11-27 15:30:00+00:00,False,True,False,999,,47.99934126347137,-1.0,SL,0.9062378438644174,2.7002353416363567,,
1H,SHORT,2024-11-26 16:15:00+00:00,False,True,True,3,2.2788096349080575,63.131669309260715,-1.0,SL,2.682784871971003,4.259872198199772,0.0,4.0
1H,SHORT,2024-11-27 04:00:00+00:00,False,True,True,2,2.9364292980774462,49.15963514159011,-1.0,SL,0.37923724033895556,5.536175570774725,2.0,
1H,LONG,2024-11-28 03:30:00+00:00,False,True,True,0,1.9435673330016616,43.890766870635865,3.0,TP3,4.294852969875268,0.3059057949347546,0.0,1.0
1H,LONG,2024-11-28 14:15:00+00:00,False,True,True,4,2.5441633684634115,54.19998803607543,3.0,TP3,4.260237990909584,0.8562087483555509,29.0,32.0
1H,LONG,2024-11-30 01:15:00+00:00,False,True,True,15,2.6597456055059023,62.73655375077299,-1.0,SL,2.017874920805915,3.179913817148453,1.0,3.0
1H,LONG,2024-11-30 22:15:00+00:00,False,True,False,999,,42.92612769863533,-1.0,SL,2.4165878004355448,5.0320777443923905,,
1H,SHORT,2024-12-01 07:45:00+00:00,False,True,False,999,,24.799680220363413,-1.0,SL,6.404630060801194,3.6863063114465544,,
1H,LONG,2024-12-01 20:00:00+00:00,False,True,True,2,2.380204490003901,59.03574071915432,-1.0,SL,3.0962665230990924,7.364026668221066,0.0,1.0
1H,SHORT,2024-12-02 14:30:00+00:00,False,True,False,999,,62.03485260068968,-1.0,SL,3.7220975573586563,12.060719480457127,,
1H,SHORT,2024-12-03 02:15:00+00:00,False,True,False,999,,38.80861979566205,-1.0,SL,6.727666724114209,10.322520166436838,,
1H,SHORT,2024-12-03 15:00:00+00:00,False,True,False,999,,64.55361141106573,-1.0,SL,6.364066535187501,11.294417183576542,,
1H,LONG,2024-12-04 12:15:00+00:00,False,True,True,8,2.619515788347716,22.27914883458805,-1.0,SL,11.774722117397765,7.4062040912665745,1.0,1.0
1H,LONG,2024-12-05 22:15:00+00:00,False,True,False,999,,73.88292416440896,-1.0,SL,2.93873596335649,3.351792994856043,,
1H,LONG,2024-12-05 16:30:00+00:00,False,True,True,5,2.724881436525333,82.05389718005242,-1.0,SL,0.5717225532400926,8.568918780479109,97.0,104.0
1H,SHORT,2024-12-06 13:30:00+00:00,False,True,True,6,2.9419883222900842,41.897270629949205,-1.0,SL,0.6501267839146152,1.9808172709459375,243.0,275.0
1H,SHORT,2024-12-07 09:15:00+00:00,False,True,True,1,2.607557580910061,19.654824075012527,1.076837002104062,OPEN,2.613074357479928,0.7379359782202703,18.0,97.0
1H,LONG,2024-12-07 17:00:00+00:00,False,True,True,1,2.787022172039064,65.8770329803993,-1.0,SL,2.5803261322708164,7.944199845744696,4.0,5.0
1H,SHORT,2024-12-08 11:30:00+00:00,False,True,False,999,,43.85008716485637,-1.0,SL,7.398416646698665,2.3330062591387986,,
1H,LONG,2024-12-09 00:30:00+00:00,False,True,False,999,,54.54425239045294,-1.0,SL,3.354092980414704,9.743694887044466,,
1H,SHORT,2024-12-09 14:30:00+00:00,False,True,False,999,,35.69428339540471,-1.0,SL,6.885315007322617,2.9615111600185635,,
1H,SHORT,2024-12-10 14:45:00+00:00,False,True,True,0,2.3379507493878395,58.57707597208919,-1.0,SL,1.7835823462752154,1.887698982090521,0.0,2.0
1H,SHORT,2024-12-10 10:00:00+00:00,False,True,True,8,2.7796804647921114,44.67914441382271,3.0,TP3,3.020544962032313,4.474465217305102,1.0,2.0
1H,SHORT,2024-12-11 02:30:00+00:00,False,True,False,999,,63.115121724805775,-1.0,SL,0.3888704473688974,4.9509707033519925,,
1H,LONG,2024-12-12 19:30:00+00:00,False,True,True,4,1.6280791482322798,47.47707265701234,3.0,TP3,4.169610574786357,0.6475781187204437,0.0,0.0
1H,LONG,2024-12-12 19:15:00+00:00,False,True,False,999,,57.60989422308392,-1.0,SL,4.240031628106474,1.7528096751707702,,
1H,SHORT,2024-12-13 08:00:00+00:00,False,True,True,4,2.789428252429679,32.19710825769551,-1.0,SL,0.6008149784406597,8.809422247103578,2.0,27.0
1H,LONG,2024-12-14 20:45:00+00:00,False,True,True,1,1.7128543589684635,68.15899549963868,3.0,TP3,7.843196318646498,0.04671504641049246,0.0,1.0
1H,LONG,2024-12-14 10:00:00+00:00,False,True,True,1,2.695794629616684,60.826148541027806,-1.0,SL,9.955509836208742,1.272406626992982,2.0,20.0
1H,LONG,2024-12-16 12:45:00+00:00,False,True,True,0,2.2725658551988825,76.97810020725902,3.0,TP3,5.76100341458641,5.431118452467588,0.0,1.0
1H,LONG,2024-12-18 01:45:00+00:00,False,True,True,1,2.766949014072122,65.72016523514522,-1.0,SL,0.4688367700451001,6.994229340567771,,
1H,LONG,2024-12-17 15:15:00+00:00,False,True,True,1,2.183256176907528,59.987393397632324,-1.0,SL,1.7772348078180846,18.59670864527488,0.0,2.0
1H,SHORT,2024-12-19 10:30:00+00:00,False,True,True,1,2.882490032026019,52.444218617932265,3.0,TP3,8.29728522048399,0.2789459064577776,7.0,11.0
1H,SHORT,2024-12-21 07:15:00+00:00,False,True,True,4,2.369493011397654,53.798830662427214,3.0,TP3,4.290865959776482,0.4486006130257377,1.0,10.0
1H,LONG,2024-12-21 12:00:00+00:00,False,True,False,999,,38.92657656783842,-1.0,SL,0.49978192782212405,5.578968015191792,,
1H,SHORT,2024-12-22 09:30:00+00:00,False,True,True,1,2.8020104684030254,56.37147396430527,3.0,TP3,5.426369976215865,3.046935660893861,17.0,18.0
1H,SHORT,2024-12-23 04:00:00+00:00,False,True,True,1,2.6215525242436466,71.29807564240221,3.0,TP3,3.4646174549380904,3.5107576430029255,1.0,2.0
1H,SHORT,2024-12-23 09:00:00+00:00,False,True,False,999,,58.483610616477385,3.0,TP3,3.0246790483257477,4.3796397775849565,,
1H,SHORT,2024-12-23 22:15:00+00:00,False,True,True,7,2.927096105103003,70.37149630972468,-1.0,SL,0.5034498886696159,2.907366715527045,8.0,9.0
1H,SHORT,2024-12-24 11:15:00+00:00,False,True,True,3,2.3897621538047384,50.06481265885145,-1.0,SL,0.3502032493530933,6.454902384287111,1.0,
1H,LONG,2024-12-26 08:00:00+00:00,False,True,False,999,,44.53712266477641,-1.0,SL,0.6878048942056739,3.9868280002293126,,
1H,LONG,2024-12-26 07:30:00+00:00,False,True,False,999,,40.39938312629598,-1.0,SL,0.3099496849694482,5.439191823251268,,
1H,LONG,2024-12-26 02:45:00+00:00,False,True,True,2,2.0696121376058185,59.88259370209205,-1.0,SL,0.7727675415400462,6.44885512146929,0.0,1.0
1H,SHORT,2024-12-27 09:00:00+00:00,False,True,True,1,2.7235684253362664,71.36824195325723,3.0,TP3,4.540184772807497,0.7755491747781775,1.0,4.0
1H,SHORT,2024-12-27 08:15:00+00:00,False,True,True,1,2.526269714252917,58.018206154589876,-1.0,SL,4.051251535307302,1.8110559106470991,1.0,1.0
1H,SHORT,2024-12-28 22:45:00+00:00,False,True,True,1,2.403922427774944,55.96848811374994,1.3853208765265919,OPEN,2.6937725914845507,0.4748698827510825,1.0,11.0
1H,SHORT,2024-12-28 11:45:00+00:00,False,True,True,2,2.1482857442407783,58.01956023498505,-1.0,SL,5.381001523176201,1.5361920263163324,0.0,6.0
1H,LONG,2024-12-29 11:45:00+00:00,False,True,True,1,2.3815834626423498,31.107142594124923,-1.0,SL,3.100285214982568,8.695399128337247,8.0,197.0
1H,SHORT,2024-12-30 01:30:00+00:00,False,True,True,0,1.2382289247543399,77.30104671761616,3.0,TP3,4.795084178153179,3.7444361204873076,0.0,0.0
1H,SHORT,2024-12-30 17:30:00+00:00,False,True,False,999,,77.53137319445173,-1.0,SL,3.637434479059123,6.868836918346885,,
1H,SHORT,2024-12-31 08:15:00+00:00,False,True,False,999,,53.15284311248887,-1.0,SL,0.2531318928717172,2.5123193485170474,,
1H,LONG,2024-12-31 17:30:00+00:00,False,True,False,999,,60.73353121253298,-1.0,SL,4.957377175593406,1.4147485078671125,,
1H,LONG,2025-01-01 14:30:00+00:00,True,True,True,0,2.2589137508589876,35.31625776790802,3.0,TP3,5.470801587222412,0.10507932720352971,0.0,2.0
1H,LONG,2025-01-03 05:00:00+00:00,True,True,True,2,2.485330955323511,60.04441270332759,3.0,TP3,4.322695507873466,0.7846586779977842,1.0,35.0
1H,LONG,2025-01-04 09:15:00+00:00,True,True,True,0,2.074280329814241,55.36014631061177,3.0,TP3,9.557185206245265,0.8425509596077497,0.0,12.0
1H,LONG,2025-01-04 15:15:00+00:00,True,True,True,10,2.0505237992594614,65.96120714396963,-1.0,SL,11.445832094710042,1.448766645761756,0.0,2.0
1H,LONG,2025-01-05 03:30:00+00:00,True,True,True,1,2.159928663148262,52.61137712554853,-1.0,SL,12.362097348651016,5.009762571971067,0.0,1.0
1H,SHORT,2025-01-05 15:00:00+00:00,True,True,True,0,2.0969847376249757,45.03767534092591,-1.0,SL,6.609836905016346,9.2757730953115,0.0,1.0
1H,LONG,2025-01-07 15:15:00+00:00,True,True,False,999,,68.71036552160805,-1.0,SL,1.1251695122777943,13.939669124038446,,
1H,LONG,2025-01-07 11:30:00+00:00,True,True,False,999,,62.52407457158882,-1.0,SL,0.4941486048886531,13.689024016630322,,
1H,SHORT,2025-01-09 01:15:00+00:00,True,True,True,1,2.2241364307867997,45.77402357182157,3.0,TP3,4.169964823712969,0.5388419594645242,0.0,2.0
1H,SHORT,2025-01-09 15:45:00+00:00,True,True,True,2,1.838070119263428,58.137112515361444,3.0,TP3,3.739193214329328,1.7399163671058557,0.0,0.0
1H,SHORT,2025-01-10 02:00:00+00:00,True,True,False,999,,62.169377833303244,-1.0,SL,0.659721265745725,1.8151076148234084,,
1H,LONG,2025-01-10 13:30:00+00:00,True,True,False,999,,35.72512682246476,-1.0,SL,2.401140736636475,4.816952944138918,,
1H,LONG,2025-01-11 01:30:00+00:00,True,True,False,999,,31.101194069911255,-1.0,SL,1.2711456561048657,4.633855570084035,,
1H,LONG,2025-01-11 13:15:00+00:00,True,True,True,5,2.1517992392554826,24.576327149387126,-1.0,SL,5.06879121682349,9.1837402151447,0.0,8.0
1H,LONG,2025-01-12 02:15:00+00:00,True,True,True,1,2.2050616603100273,35.02548866070779,-1.0,SL,6.768682861870214,12.094443002364146,0.0,2.0
1H,LONG,2025-01-12 21:00:00+00:00,True,True,True,1,2.6758767760218527,52.36638397598115,-1.0,SL,7.195923508458449,6.527960752842541,12.0,12.0
1H,SHORT,2025-01-13 21:30:00+00:00,True,True,True,4,2.9107906036765616,65.22205726606818,-1.0,SL,0.42118309735883025,4.05308133069966,,
1H,SHORT,2025-01-13 20:30:00+00:00,True,True,False,999,,65.60447539574477,-1.0,SL,0.4629259904489166,7.719192513370461,,
1H,LONG,2025-01-15 11:15:00+00:00,True,True,True,1,2.3777140798792287,44.40513774289643,3.0,TP3,12.314413774856995,0.04153140204425209,0.0,4.0
1H,LONG,2025-01-16 08:45:00+00:00,True,True,True,2,2.241169651748366,68.48712453966117,-1.0,SL,8.341476184507178,1.6509282973016168,0.0,2.0
1H,LONG,2025-01-16 13:00:00+00:00,True,True,True,2,2.2254950827246587,68.93456824821786,-1.0,SL,9.331908080481256,2.627642628441085,0.0,10.0
1H,LONG,2025-01-18 03:30:00+00:00,True,True,True,1,2.007627450973211,60.917334042576854,-1.0,SL,7.323723441487073,4.027140981477931,0.0,5.0
1H,LONG,2025-01-18 16:30:00+00:00,True,True,True,2,2.1036111064226426,59.89753144197017,-1.0,SL,5.158191456451731,3.132332765364034,0.0,3.0
1H,LONG,2025-01-19 09:00:00+00:00,True,True,True,1,1.7838387558972948,56.00337268024046,3.0,TP3,7.421134606309409,5.432125408460528,0.0,1.0
1H,LONG,2025-01-19 15:00:00+00:00,True,True,True,1,2.002067090887123,64.47603187259881,-1.0,SL,4.453538885730695,4.244355768723714,0.0,11.0
1H,SHORT,2025-01-20 06:30:00+00:00,True,True,False,999,,60.526404451377914,-1.0,SL,1.1385803137999166,2.1585377594315878,,
1H,LONG,2025-01-20 15:45:00+00:00,True,True,False,999,,59.28779605612851,-1.0,SL,0.7041580602699509,3.138374029115326,,
1H,SHORT,2025-01-21 11:15:00+00:00,True,True,True,13,2.8440236507341607,45.350863257353915,-1.0,SL,1.1955772642241105,1.5650539711134537,0.0,141.0
1H,LONG,2025-01-22 13:30:00+00:00,True,True,True,3,2.824603382846127,65.91104709803723,-1.0,SL,1.4098098734746423,1.8395494188170816,4.0,98.0
1H,SHORT,2025-01-23 14:30:00+00:00,True,True,False,999,,48.335661137760006,-1.0,SL,2.0489637589427647,2.9200651312289634,,
1H,SHORT,2025-01-23 14:30:00+00:00,True,True,False,999,,62.5258704365516,-1.0,SL,0.6004995149589021,4.619090038729588,,
