asset,setup_time,direction,regime,v3_nofib_score,v3_fib_score,entry,stop,tp,R,outcome,MFE,MAE,false_start,split
BTCUSDT,2025-10-11 18:00:00+00:00,SHORT,BEAR_TREND,60.0,60.0,111843.9,112835.42591503027,108869.32225490917,-1.0,SL,2.362923615494669,2.834620817665862,False,DEV
BTCUSDT,2025-10-12 00:00:00+00:00,SHORT,BEAR_TREND,54.0,54.0,110259.9,112573.87757575119,103317.9672727464,-1.0,SL,0.3243765228607805,2.364067853260907,True,DEV
BTCUSDT,2025-10-12 09:00:00+00:00,SHORT,BEAR_TREND,74.0,79.0,111136.4,112203.49083324384,107935.12750026847,-1.0,SL,0.02380303457652327,4.475345351325619,True,DEV
BTCUSDT,2025-10-14 08:00:00+00:00,SHORT,BEAR_TREND,61.0,61.0,111826.6,115908.20155428212,99581.79533715367,-0.2533319301868661,TIME,0.4960307793581534,0.4286307658239093,False,DEV
BTCUSDT,2025-10-14 14:00:00+00:00,SHORT,BEAR_TREND,67.0,67.0,111613.5,114812.24005071932,102017.27984784203,-0.11241926330310587,TIME,0.29621037814152135,0.6135540771931942,False,DEV
BTCUSDT,2025-10-14 20:00:00+00:00,SHORT,BEAR_TREND,71.0,76.0,112497.7,113496.40260019242,109501.59219942272,-1.0,SL,2.4039188438454357,1.0798009335233822,False,DEV
BTCUSDT,2025-10-15 03:00:00+00:00,SHORT,BEAR_TREND,73.0,78.0,112432.9,113653.29275565413,108771.7217330376,0.8053964557280244,TIME,1.9141378782995992,0.856281713537278,False,DEV
BTCUSDT,2025-10-15 10:00:00+00:00,SHORT,BEAR_TREND,71.0,76.0,112530.0,113659.20857172323,109142.37428483032,1.0571120605100919,TIME,2.768753336001349,0.023910551758207717,False,DEV
BTCUSDT,2025-10-15 16:00:00+00:00,SHORT,BEAR_TREND,63.0,63.0,110870.8,113569.1378511479,102775.78644655632,0.8749089736838177,TIME,1.021110087763056,0.4036559022943115,False,DEV
BTCUSDT,2025-10-15 22:00:00+00:00,SHORT,BEAR_TREND,70.0,70.0,111008.3,113002.54294639423,105025.57116081733,1.4921953242359585,TIME,1.8344304572391983,0.477223701214919,False,DEV
BTCUSDT,2025-10-16 05:00:00+00:00,SHORT,BEAR_TREND,68.0,68.0,111060.6,111907.26268705979,108520.61193882066,-1.0,SL,4.382619024922259,1.062288457665889,False,DEV
BTCUSDT,2025-10-16 14:00:00+00:00,SHORT,BEAR_TREND,64.0,64.0,110153.4,112048.45904388005,104468.22286835982,3.0,TP3R,3.526750272812609,0.6460484721854881,False,DEV
BTCUSDT,2025-10-16 20:00:00+00:00,SHORT,BEAR_TREND,50.0,50.0,108032.2,112070.42335856573,95917.52992430278,0.36345191181333825,TIME,1.1297542495570034,0.28913705269009793,False,DEV
BTCUSDT,2025-10-17 02:00:00+00:00,SHORT,BEAR_TREND,64.0,64.0,108441.8,111546.84158687538,99126.67523937387,0.5112652940656782,TIME,1.6012023867941674,0.24411911363891914,False,DEV
BTCUSDT,2025-10-17 08:00:00+00:00,SHORT,BEAR_TREND,64.0,64.0,105094.4,109297.37192496515,92485.48422510453,-0.4319800446954113,TIME,0.3864884250954072,0.5735465387435326,False,DEV
BTCUSDT,2025-10-17 14:00:00+00:00,SHORT,BEAR_TREND,62.0,62.0,105356.0,109314.44329272071,93480.67012183787,-0.361505747128298,TIME,0.2188991823107409,0.5428901820955363,False,DEV
BTCUSDT,2025-10-17 20:00:00+00:00,SHORT,BEAR_TREND,63.0,63.0,106564.6,107614.89418744713,103413.71743765862,-0.4020778226207661,TIME,0.28049284050221,0.8454774011064412,False,DEV
BTCUSDT,2025-10-18 03:00:00+00:00,SHORT,BEAR_TREND,73.0,73.0,106733.5,107592.11737472125,104157.64787583626,-0.06789986053907927,TIME,0.418463462979248,0.8375092575240113,False,DEV
BTCUSDT,2025-10-18 09:00:00+00:00,SHORT,BEAR_TREND,73.0,73.0,106669.2,107528.1378630371,104092.38641088868,0.45893890229282797,TIME,0.6044674735424573,0.7728149247640355,False,DEV
BTCUSDT,2025-10-18 17:00:00+00:00,SHORT,BEAR_TREND,78.0,78.0,106666.9,107511.47169233393,104133.18492299819,-1.0,SL,0.7235620203078847,2.9045491605585037,False,DEV
BTCUSDT,2025-10-19 01:00:00+00:00,SHORT,BEAR_TREND,72.0,72.0,106756.7,107346.3228833248,104987.83135002559,-1.0,SL,1.1887259124810683,4.482865361492342,False,DEV
BTCUSDT,2025-10-19 07:00:00+00:00,SHORT,BEAR_TREND,56.0,56.0,106816.2,107374.6016438899,105140.9950683303,-1.0,SL,1.3617438421258032,8.068206906798306,False,DEV
BTCUSDT,2025-10-21 12:00:00+00:00,SHORT,BEAR_TREND,67.0,67.0,108417.0,110796.5354116806,101278.39376495821,-1.0,SL,0.8643283852402974,2.3210413145729416,False,DEV
BTCUSDT,2025-10-22 08:00:00+00:00,SHORT,BEAR_TREND,56.0,56.0,108052.1,112239.3857828223,95490.24265153313,-0.3856913723503884,TIME,0.40403260912841377,0.5310838847261853,False,DEV
BTCUSDT,2025-10-22 14:00:00+00:00,SHORT,BEAR_TREND,77.0,77.0,108132.2,108743.50448566269,106298.28654301191,-1.0,SL,2.526073399127738,3.5067630784290476,False,DEV
BTCUSDT,2025-10-22 20:00:00+00:00,SHORT,BEAR_TREND,72.0,72.0,107836.9,109256.11493533029,103579.2551940091,-1.0,SL,0.8799935576420186,2.3978749908011627,False,DEV
BTCUSDT,2025-10-23 16:00:00+00:00,LONG,BULL_TREND,49.0,54.0,109947.1,108197.8607423871,115194.81777283872,0.021723729235219993,TIME,1.2227601174003135,0.392799325197889,False,DEV
BTCUSDT,2025-10-23 22:00:00+00:00,LONG,BULL_TREND,65.0,70.0,109814.8,108557.56643883378,113586.50068349869,0.8628468357094502,TIME,1.806506022550973,0.13108145144258807,False,DEV
BTCUSDT,2025-10-24 04:00:00+00:00,LONG,BULL_TREND,50.0,50.0,110570.1,109190.37474820903,114709.27575537295,0.4134881196524098,TIME,1.0986970036478274,0.6668718998986585,False,DEV
BTCUSDT,2025-10-24 10:00:00+00:00,LONG,BULL_TREND,55.0,55.0,111225.1,109249.6745580947,117151.37632571592,0.07238946961322727,TIME,0.4358048558743142,0.7973472278866762,False,DEV
BTCUSDT,2025-10-24 19:00:00+00:00,LONG,BULL_TREND,62.0,62.0,110670.6,109581.63653515153,113937.49039454544,0.8052611757016185,TIME,1.132544883102752,0.22002574717540627,False,DEV
BTCUSDT,2025-10-25 01:00:00+00:00,LONG,BULL_TREND,51.0,56.0,110851.8,109593.07149155647,114627.98552533059,0.7116705421312005,TIME,0.8358434665954759,0.030745311431653603,False,DEV
BTCUSDT,2025-10-25 07:00:00+00:00,LONG,BULL_TREND,46.0,46.0,111400.0,110315.19881041916,114654.40356874253,0.20381614817866894,TIME,0.4645090776446286,0.2817106055332464,False,DEV
BTCUSDT,2025-10-25 13:00:00+00:00,LONG,BULL_TREND,47.0,47.0,111731.8,110559.04399131241,115250.06802606277,1.3817878467435638,TIME,1.7635381824344551,0.5435060620267569,False,DEV
BTCUSDT,2025-10-25 19:00:00+00:00,LONG,BULL_TREND,52.0,52.0,111547.5,111056.84929150649,113019.45212548054,3.0,TP3R,4.99846419773878,0.7082431432066162,False,DEV
BTCUSDT,2025-10-26 01:00:00+00:00,LONG,BULL_TREND,52.0,52.0,111747.6,111062.35470719672,113803.33587840987,3.0,TP3R,5.50766278825562,0.7991298966240472,False,DEV
BTCUSDT,2025-10-26 07:00:00+00:00,LONG,BULL_TREND,47.0,47.0,111621.0,111170.95557327961,112971.13328016116,3.0,TP3R,10.574955976417204,0.07532589670542988,False,DEV
BTCUSDT,2025-10-26 13:00:00+00:00,LONG,BULL_TREND,50.0,50.0,113352.2,111158.42827258761,119933.51518223716,0.7890064305102759,TIME,1.3802712297562558,0.2517126066946501,False,DEV
BTCUSDT,2025-10-26 19:00:00+00:00,LONG,BULL_TREND,43.0,43.0,113507.0,111442.849356643,119699.45193007101,0.8495988437878212,TIME,1.3919526703376688,0.34251376093858166,False,DEV
BTCUSDT,2025-10-27 01:00:00+00:00,LONG,BULL_TREND,65.0,65.0,114947.0,112742.89887619618,121559.30337141146,-0.3687671092863832,TIME,0.6502423979198344,0.5612265184390433,False,DEV
BTCUSDT,2025-10-27 07:00:00+00:00,LONG,BULL_TREND,59.0,59.0,115832.4,112744.73521387421,125095.39435837734,-0.5712731537199126,TIME,0.05897660938397854,0.7806546911539648,False,DEV
BTCUSDT,2025-10-27 13:00:00+00:00,LONG,BULL_TREND,54.0,54.0,115083.0,114548.16273430461,116687.51179708616,-1.0,SL,1.237385729170425,3.1056175523603313,False,DEV
BTCUSDT,2025-10-27 19:00:00+00:00,LONG,BULL_TREND,62.0,62.0,115260.7,114377.43787337441,117910.48637987676,-1.0,SL,0.9211308573914299,2.081714979702074,False,DEV
BTCUSDT,2025-10-28 09:00:00+00:00,LONG,BULL_TREND,74.0,74.0,114318.0,113371.52347365757,117157.4295790273,-1.0,SL,1.8556191845423278,2.410941990096863,False,DEV
BTCUSDT,2025-10-28 15:00:00+00:00,LONG,BULL_TREND,63.0,63.0,115279.7,113358.73366829929,121042.59899510212,-1.0,SL,0.1430530017445499,1.688525169063377,True,DEV
BTCUSDT,2025-10-30 16:00:00+00:00,SHORT,BEAR_TREND,66.0,66.0,108039.7,111654.98031263733,97193.859062088,-0.5615885420842809,TIME,0.5088678721728062,0.8832786738106355,False,DEV
BTCUSDT,2025-10-30 22:00:00+00:00,SHORT,BEAR_TREND,63.0,63.0,107606.7,110568.894633858,98720.11609842599,-1.0,SL,0.07089338343932289,1.2241936969810323,True,DEV
BTCUSDT,2025-10-31 17:00:00+00:00,SHORT,BEAR_TREND,55.0,55.0,108900.0,111330.90639477786,101607.28081566641,-0.578055988917831,TIME,0.12341075766819647,0.6816387515206718,False,DEV
BTCUSDT,2025-11-01 00:00:00+00:00,SHORT,BEAR_TREND,64.0,64.0,109429.9,111314.1162643101,103777.25120706968,-0.30166388581096637,TIME,0.04160881183599163,0.5981797426065038,False,DEV
BTCUSDT,2025-11-03 04:00:00+00:00,SHORT,BEAR_TREND,66.0,66.0,107689.2,110772.21610282196,98440.15169153412,0.1768073801174921,TIME,0.774955407405464,0.19163052682703455,False,DEV
BTCUSDT,2025-11-03 10:00:00+00:00,SHORT,BEAR_TREND,52.0,52.0,107465.6,110776.234524512,97533.69642646404,1.1524981002131103,TIME,1.1676311508803054,0.24599513898926753,False,DEV
BTCUSDT,2025-11-03 16:00:00+00:00,SHORT,BEAR_TREND,66.0,66.0,106045.8,108509.58096484368,98654.45710546896,1.2201977541419728,TIME,1.2889944541809124,0.7108586457120852,False,DEV
BTCUSDT,2025-11-03 22:00:00+00:00,SHORT,BEAR_TREND,58.0,58.0,106481.9,108365.89273408696,100829.92179773911,3.0,TP3R,4.030323399139769,0.41932221165537414,False,DEV
BTCUSDT,2025-11-04 05:00:00+00:00,SHORT,BEAR_TREND,54.0,54.0,106540.6,107879.47599031203,102523.97202906394,3.0,TP3R,5.715092402408953,0.014265697598729848,False,DEV
BTCUSDT,2025-11-04 11:00:00+00:00,SHORT,BEAR_TREND,53.0,53.0,104156.2,107360.36144296303,94543.71567111091,0.8271118815877272,TIME,1.6439246566580612,0.20092620533023234,False,DEV
BTCUSDT,2025-11-04 17:00:00+00:00,SHORT,BEAR_TREND,54.0,54.0,101307.9,107249.20498022148,83483.98505933555,-0.3566556517556531,TIME,0.40716644037852634,0.4514833035721411,False,DEV
BTCUSDT,2025-11-04 23:00:00+00:00,SHORT,BEAR_TREND,58.0,58.0,101228.3,104921.73010587876,90148.00968236374,-0.6784208522077427,TIME,0.6277633347682795,0.8851663375993845,False,DEV
BTCUSDT,2025-11-05 05:00:00+00:00,SHORT,BEAR_TREND,53.0,53.0,102209.1,103286.93569405293,98975.59291784125,-1.0,SL,1.000245219144759,2.1232364196389657,False,DEV
BTCUSDT,2025-11-05 11:00:00+00:00,SHORT,BEAR_TREND,57.0,57.0,101506.1,102428.77359749869,98738.07920750396,-1.0,SL,0.08280284621465826,3.242208304334056,True,DEV
BTCUSDT,2025-11-06 02:00:00+00:00,SHORT,BEAR_TREND,77.0,77.0,102896.8,104581.54819251494,97842.5554224552,0.8115752882684178,TIME,1.5779212655106887,0.7795823766633022,False,DEV
BTCUSDT,2025-11-06 09:00:00+00:00,SHORT,BEAR_TREND,71.0,71.0,103073.5,104558.8409911404,98617.4770265788,1.1771707711759525,TIME,1.9087199618878752,0.3443653700065769,False,DEV
BTCUSDT,2025-11-06 15:00:00+00:00,SHORT,BEAR_TREND,67.0,67.0,102185.1,104285.63403571288,95883.49789286139,0.5074899915336167,TIME,1.421114797117263,0.3438649351639076,False,DEV
BTCUSDT,2025-11-06 21:00:00+00:00,SHORT,BEAR_TREND,50.0,50.0,100572.4,103675.70731157341,91262.47806527975,-1.0,SL,0.442237865029284,1.056131304746054,True,DEV
BTCUSDT,2025-11-07 04:00:00+00:00,SHORT,BEAR_TREND,68.0,68.0,101530.1,102994.62426055601,97136.52721833199,-1.0,SL,1.5910286109670766,1.7347612930873915,False,DEV
BTCUSDT,2025-11-07 10:00:00+00:00,SHORT,BEAR_TREND,64.0,64.0,100924.5,102559.29992923736,96020.10021228793,-1.0,SL,1.054869142797485,1.9245168437630875,False,DEV
BTCUSDT,2025-11-07 16:00:00+00:00,SHORT,BEAR_TREND,70.0,70.0,100521.9,102567.85131677201,94384.04604968395,-1.0,SL,0.012756901782575339,1.7345476262842352,True,DEV
BTCUSDT,2025-11-08 12:00:00+00:00,SHORT,BEAR_TREND,70.0,70.0,101698.1,103700.75656687691,95690.1302993693,-0.24647261450811261,TIME,0.19878595590697487,0.37240534015427623,False,DEV
BTCUSDT,2025-11-08 18:00:00+00:00,SHORT,BEAR_TREND,75.0,75.0,101950.1,102715.24667339005,99654.65997982987,-1.0,SL,0.849641019962466,2.914343193992126,False,DEV
BTCUSDT,2025-11-09 00:00:00+00:00,SHORT,BEAR_TREND,70.0,70.0,102004.9,102646.32386052197,100080.62841843408,-1.0,SL,1.0989613006076302,5.355429087412836,False,DEV
BTCUSDT,2025-11-09 06:00:00+00:00,SHORT,BEAR_TREND,80.0,80.0,101836.6,102492.92721493491,99867.61835519529,-1.0,SL,0.5783700437252991,7.358219939849613,False,DEV
BTCUSDT,2025-11-10 20:00:00+00:00,LONG,BULL_TREND,48.0,48.0,106179.5,104541.1906875761,111094.42793727168,-1.0,SL,0.7899607175431453,2.106134643704705,False,DEV
BTCUSDT,2025-11-11 02:00:00+00:00,LONG,BULL_TREND,68.0,68.0,106131.2,104534.40009190587,110921.59972428237,-1.0,SL,0.6066508365197736,2.336673481183632,False,DEV
BTCUSDT,2025-11-13 16:00:00+00:00,SHORT,BEAR_TREND,59.0,59.0,101146.9,104118.50275820684,92232.09172537945,1.5755807155143624,TIME,2.23680637717907,0.08130292628540775,False,DEV
BTCUSDT,2025-11-13 22:00:00+00:00,SHORT,BEAR_TREND,47.0,47.0,99242.3,103560.23000009928,86288.50999970216,1.0517308061723063,TIME,1.1792919292074964,0.2879852151311875,False,DEV
BTCUSDT,2025-11-14 04:00:00+00:00,SHORT,BEAR_TREND,62.0,62.0,98867.9,103068.6441041585,86265.66768752446,0.6287695547522743,TIME,1.1695308921903826,0.027447518139908138,False,DEV
BTCUSDT,2025-11-14 10:00:00+00:00,SHORT,BEAR_TREND,58.0,58.0,96923.2,100593.07905111407,85913.56284665779,0.3019718046739387,TIME,0.8088004968716715,0.12381879448099688,False,DEV
BTCUSDT,2025-11-14 16:00:00+00:00,SHORT,BEAR_TREND,71.0,71.0,96464.8,99454.46114824722,87495.81655525834,0.21065932517778546,TIME,0.8394931316786346,0.30531888222020054,False,DEV
BTCUSDT,2025-11-14 22:00:00+00:00,SHORT,BEAR_TREND,50.0,50.0,94701.0,97493.87691828821,86322.36924513537,-0.29059640784222096,TIME,0.2671080831078059,0.7515547807550732,False,DEV
BTCUSDT,2025-11-15 05:00:00+00:00,SHORT,BEAR_TREND,57.0,57.0,95981.3,97483.73584183195,91473.99247450416,-0.012446454936269261,TIME,0.7862565356265884,0.37439202682633954,False,DEV
BTCUSDT,2025-11-15 11:00:00+00:00,SHORT,BEAR_TREND,68.0,68.0,95807.3,96885.79485733609,92571.81542799174,-0.09476169432317352,TIME,0.9339868365140478,0.7350058227982535,False,DEV
BTCUSDT,2025-11-15 17:00:00+00:00,SHORT,BEAR_TREND,73.0,73.0,95850.0,96616.9068069405,93549.27957917849,2.0907364304100966,TIME,2.412287885904137,0.9779545483395149,False,DEV
BTCUSDT,2025-11-15 23:00:00+00:00,SHORT,BEAR_TREND,69.0,69.0,95498.9,96503.080995877,92486.35701236899,-1.0,SL,2.5653741811257356,1.0965154733269562,False,DEV
BTCUSDT,2025-11-16 12:00:00+00:00,SHORT,BEAR_TREND,72.0,72.0,95628.2,96656.16159859183,92544.31520422449,0.3480674769272891,TIME,2.631810374731913,0.34232796291424006,False,DEV
BTCUSDT,2025-11-16 18:00:00+00:00,SHORT,BEAR_TREND,88.0,88.0,95152.0,96668.67275507913,90601.98173476262,1.5638838319319917,TIME,1.7122348847523885,0.5671625583826881,False,DEV
BTCUSDT,2025-11-17 00:00:00+00:00,SHORT,BEAR_TREND,76.0,76.0,94198.9,96142.861660542,88367.01501837399,1.0420473001690815,TIME,1.5169537855894766,0.9327858860623988,False,DEV
BTCUSDT,2025-11-17 06:00:00+00:00,SHORT,BEAR_TREND,77.0,77.0,94916.7,95622.88090245123,92798.1572926463,-1.0,SL,8.36145522982018,1.5513022176008961,False,DEV
BTCUSDT,2025-11-17 13:00:00+00:00,SHORT,BEAR_TREND,80.0,80.0,94898.4,96049.89662998289,91443.9101100513,3.0,TP3R,5.1119559074067205,0.9672629263505073,False,DEV
BTCUSDT,2025-11-17 19:00:00+00:00,SHORT,BEAR_TREND,64.0,64.0,92272.1,96107.08069065359,80767.15792803926,-0.30357388834768473,TIME,0.8500955449255206,0.39817671148163175,False,DEV
BTCUSDT,2025-11-18 01:00:00+00:00,SHORT,BEAR_TREND,70.0,70.0,91904.0,96102.73196059132,79307.80411822603,-0.022435344976565397,TIME,0.6887793808092265,0.45135055483110964,False,DEV
BTCUSDT,2025-11-18 07:00:00+00:00,SHORT,BEAR_TREND,53.0,53.0,89838.4,93114.34627869763,80010.56116390708,-1.0,SL,0.06910980240188806,1.2090247101288247,True,DEV
BTCUSDT,2025-11-18 13:00:00+00:00,SHORT,BEAR_TREND,69.0,69.0,91447.5,92347.2794303227,88748.1617090319,-1.0,SL,1.6465146346684905,2.613529405930767,False,DEV
BTCUSDT,2025-11-19 01:00:00+00:00,SHORT,BEAR_TREND,74.0,74.0,91998.2,93880.25999235323,86352.02002294031,-0.09165488916446023,TIME,1.824490193698109,0.4450973950902497,False,DEV
BTCUSDT,2025-11-19 07:00:00+00:00,SHORT,BEAR_TREND,76.0,76.0,91274.9,93716.75297077408,83949.34108767775,-0.30796284993424955,TIME,1.1100176924824248,0.7679004520102568,False,DEV
BTCUSDT,2025-11-19 13:00:00+00:00,SHORT,BEAR_TREND,76.0,76.0,91565.5,92912.15931836558,87525.52204490326,-1.0,SL,2.2285517644079413,1.1766153312799894,False,DEV
BTCUSDT,2025-11-19 19:00:00+00:00,SHORT,BEAR_TREND,69.0,69.0,89120.8,92439.9068907368,79163.4793277896,-1.0,SL,0.9201872975299089,1.213941018665284,False,DEV
BTCUSDT,2025-11-20 16:00:00+00:00,SHORT,BEAR_TREND,56.0,56.0,88681.2,93245.66374142923,74987.80877571228,1.2663042862051852,TIME,1.7704598957926194,0.08189351940891038,False,DEV
BTCUSDT,2025-11-20 22:00:00+00:00,SHORT,BEAR_TREND,53.0,53.0,87861.2,92606.42327224472,73625.53018326583,0.5776335153779546,TIME,1.530212507063992,0.07436952483651413,False,DEV
BTCUSDT,2025-11-21 05:00:00+00:00,SHORT,BEAR_TREND,62.0,62.0,86170.0,89157.5578610182,77207.3264169454,0.682831963396599,TIME,1.864399037313263,0.0479321260580348,False,DEV
BTCUSDT,2025-11-21 13:00:00+00:00,SHORT,BEAR_TREND,68.0,68.0,83775.7,87608.56997377738,72277.09007866784,-0.07605267123442742,TIME,0.3850117562286255,0.475935790277332,False,DEV
BTCUSDT,2025-11-21 19:00:00+00:00,SHORT,BEAR_TREND,68.0,68.0,84517.7,86104.08711297595,79758.53866107215,-0.0960673462066375,TIME,0.6929582262792049,0.682179016173339,False,DEV
BTCUSDT,2025-11-22 01:00:00+00:00,SHORT,BEAR_TREND,68.0,68.0,84700.4,85745.07856012326,81566.36431963019,-0.5671601032283906,TIME,1.191179801615875,0.5739564521447195,False,DEV
BTCUSDT,2025-11-22 07:00:00+00:00,SHORT,BEAR_TREND,68.0,68.0,84440.7,85712.13900647397,80626.38298057808,-1.0,SL,0.7744767896737923,1.8766924625171584,False,DEV
BTCUSDT,2025-11-22 13:00:00+00:00,SHORT,BEAR_TREND,67.0,67.0,84067.1,85571.67566704637,79553.37299886093,-1.0,SL,0.26632093604612644,1.8549416032221393,True,DEV
BTCUSDT,2025-11-22 21:00:00+00:00,SHORT,BEAR_TREND,66.0,66.0,84253.3,84959.56362642566,82134.50912072303,-1.0,SL,0.02619418487346853,4.814915950309019,True,DEV
BTCUSDT,2025-11-27 00:00:00+00:00,LONG,BULL_TREND,45.0,45.0,90122.9,86190.2089511938,101920.97314641859,0.25379568026402366,TIME,0.45999036729547754,0.025046462785298252,False,DEV
BTCUSDT,2025-11-27 06:00:00+00:00,LONG,BULL_TREND,48.0,48.0,91233.8,87594.72891740511,102151.01324778468,0.03374487533022812,TIME,0.19183466993510911,0.22621157468927552,False,DEV
BTCUSDT,2025-11-27 12:00:00+00:00,LONG,BULL_TREND,37.0,37.0,91367.2,89968.11239080883,95564.46282757349,0.07190400325120772,TIME,0.45229476398968005,0.6837313072574621,False,DEV
BTCUSDT,2025-11-27 18:00:00+00:00,LONG,BULL_TREND,46.0,46.0,91375.7,90356.50267694287,94433.29196917139,-1.0,SL,1.672198269602861,1.197707227427216,False,DEV
BTCUSDT,2025-11-28 00:00:00+00:00,LONG,BULL_TREND,51.0,51.0,91121.1,90361.6333473247,93399.4999580259,-1.0,SL,2.5793100896524797,1.2720769195024162,False,DEV
BTCUSDT,2025-11-28 06:00:00+00:00,LONG,BULL_TREND,60.0,60.0,91356.6,90566.73821683129,93726.18534950615,-1.0,SL,2.181900728360565,1.521278818149052,False,DEV
BTCUSDT,2025-11-28 12:00:00+00:00,LONG,BULL_TREND,68.0,68.0,91467.8,90562.38522341684,94184.04432974948,-1.0,SL,1.7806203760933688,1.449943201671867,False,DEV
BTCUSDT,2025-11-29 16:00:00+00:00,LONG,BULL_TREND,62.0,62.0,90964.2,90229.0228558179,93169.73143254631,-1.0,SL,1.3196819401660806,1.185428582616721,False,DEV
BTCUSDT,2025-11-29 22:00:00+00:00,LONG,BULL_TREND,62.0,62.0,90711.5,90051.0511633954,92692.8465098138,0.7897659456583768,TIME,1.8516195838681242,0.45045124392899627,False,DEV
BTCUSDT,2025-11-30 04:00:00+00:00,LONG,BULL_TREND,61.0,61.0,90891.0,90055.08104255128,93398.75687234617,-1.0,SL,1.2482071266627501,5.976775565957263,False,DEV
BTCUSDT,2025-11-30 10:00:00+00:00,LONG,BULL_TREND,63.0,63.0,91211.9,90378.10593519121,93713.28219442634,-1.0,SL,0.8665209198457103,6.774094753595209,False,DEV
BTCUSDT,2025-11-30 16:00:00+00:00,LONG,BULL_TREND,62.0,62.0,91461.8,90377.99435426889,94713.21693719336,-1.0,SL,0.3293948517486949,7.082266114993369,True,DEV
BTCUSDT,2025-11-30 22:00:00+00:00,LONG,BULL_TREND,63.0,63.0,91233.0,90819.92047314392,92472.23858056823,-1.0,SL,0.16219637053894456,18.02800554333612,True,DEV
BTCUSDT,2025-12-01 16:00:00+00:00,SHORT,BEAR_TREND,59.0,59.0,84113.6,86963.09072456433,75565.12782630703,-1.0,SL,0.03600643410260368,2.5252933578508814,True,DEV
BTCUSDT,2025-12-02 00:00:00+00:00,SHORT,BEAR_TREND,57.0,57.0,86275.5,86901.15584624316,84398.53246127053,-1.0,SL,0.2164129062535315,9.58626061917918,True,DEV
BTCUSDT,2025-12-03 08:00:00+00:00,LONG,BULL_TREND,52.0,52.0,92946.4,90563.58388485128,100094.84834544614,0.07021104101839663,TIME,0.5198051130028988,0.5493499862108762,False,DEV
BTCUSDT,2025-12-03 15:00:00+00:00,LONG,BULL_TREND,62.0,62.0,92196.9,91554.75233740438,94123.34298778683,3.0,TP3R,3.0960168755640165,0.7221080555299136,False,DEV
BTCUSDT,2025-12-03 21:00:00+00:00,LONG,BULL_TREND,54.0,54.0,93002.8,91553.03900624879,97352.08298125365,-1.0,SL,0.8154447561325863,1.503903063606737,False,DEV
BTCUSDT,2025-12-04 03:00:00+00:00,LONG,BULL_TREND,65.0,65.0,93757.9,91650.93563879271,100078.79308362184,-1.0,SL,0.005980167596563458,1.3931892034082722,True,DEV
BTCUSDT,2025-12-04 09:00:00+00:00,LONG,BULL_TREND,73.0,73.0,93333.1,92556.14266981863,95663.97199054415,-1.0,SL,0.32073833442284616,3.2313228828331013,True,DEV
BTCUSDT,2025-12-05 03:00:00+00:00,LONG,BULL_TREND,61.0,61.0,92517.3,90757.05609404159,97798.03171787524,-1.0,SL,0.003863101003778485,2.5797561261986166,True,DEV
BTCUSDT,2025-12-07 08:00:00+00:00,SHORT,BEAR_TREND,66.0,66.0,89178.6,89785.8531096028,87356.84067119162,-1.0,SL,2.45466013500533,4.428795764848581,False,DEV
BTCUSDT,2025-12-07 14:00:00+00:00,SHORT,BEAR_TREND,69.0,69.0,88767.2,89788.14153926866,85704.375382194,-1.0,SL,1.0570634639600083,3.423702401710371,False,DEV
BTCUSDT,2025-12-08 04:00:00+00:00,LONG,BULL_TREND,61.0,66.0,91073.6,88538.54498076727,98678.76505769821,-0.2598365696218203,TIME,0.46902335096453446,0.5995136154717416,False,DEV
BTCUSDT,2025-12-08 10:00:00+00:00,LONG,BULL_TREND,52.0,52.0,91979.7,88828.04623252379,101434.66130242862,-0.5805523496526684,TIME,0.06412506414429024,0.8283904872236929,False,DEV
BTCUSDT,2025-12-09 16:00:00+00:00,LONG,BULL_TREND,58.0,58.0,93414.4,89290.45589590335,105786.23231228994,-0.2961242851926339,TIME,0.2765798883808719,0.45936607097029586,False,DEV
BTCUSDT,2025-12-09 22:00:00+00:00,LONG,BULL_TREND,64.0,64.0,92598.5,89787.56496530987,101031.3051040704,-0.15823916046107978,TIME,0.6564363733875496,0.38368015862696364,False,DEV
BTCUSDT,2025-12-10 04:00:00+00:00,LONG,BULL_TREND,67.0,67.0,92452.7,90394.0640096458,98628.6079710626,-1.0,SL,0.9671452405033655,1.5212499998414801,False,DEV
BTCUSDT,2025-12-10 10:00:00+00:00,LONG,BULL_TREND,59.0,59.0,92940.3,91842.99739962787,96232.2078011164,-1.0,SL,1.3700869746322861,3.298360906802352,False,DEV
BTCUSDT,2025-12-10 18:00:00+00:00,LONG,BULL_TREND,71.0,71.0,92356.0,91465.21555999765,95028.35332000704,-1.0,SL,2.343664646852721,3.5429446881578763,False,DEV
BTCUSDT,2025-12-12 04:00:00+00:00,LONG,BULL_TREND,75.0,75.0,92177.1,89213.17219142694,101068.88342571919,-0.6450899358849442,TIME,0.17152914403969766,0.927181826781077,False,DEV
BTCUSDT,2025-12-12 10:00:00+00:00,LONG,BULL_TREND,59.0,59.0,92521.9,91337.35999468085,96075.52001595742,-1.0,SL,0.09125905373781053,2.6110557567590975,True,DEV
BTCUSDT,2025-12-14 00:00:00+00:00,SHORT,BEAR_TREND,68.0,68.0,90236.4,90518.90218713028,89388.89343860913,3.0,TP3R,9.6710755684874,0.7207023848849226,False,DEV
