symbol,date,bin,buy_usdt,sell_usdt,net_cvd_usdt,ncvd,buy_count,sell_count
UNIUSDT,2026-06-07,R1,2022796.7182,3647730.9873,-1624934.2691,-28.655786,11885,17314
UNIUSDT,2026-06-07,R2,1775848.3799,2222155.9956,-446307.6157,-11.16326,874,945
UNIUSDT,2026-06-08,M,195566.0741,339292.7477,-143726.6736,-26.87189,13,19
UNIUSDT,2026-06-08,R1,2349808.426,4883821.95,-2534013.524,-35.031006,12247,20289
UNIUSDT,2026-06-08,R2,2098292.3869,2318076.1641,-219783.7772,-4.976572,1038,1123
UNIUSDT,2026-06-09,M,34718.2195,199780.5449,-165062.3254,-70.389422,3,13
UNIUSDT,2026-06-09,R1,1523523.0611,1969700.3793,-446177.3182,-12.772653,9481,10547
UNIUSDT,2026-06-09,R2,1381130.1675,1748911.0962,-367780.9287,-11.750035,693,864
UNIUSDT,2026-06-10,M,261942.3086,177321.5059,84620.8027,19.264233,16,12
UNIUSDT,2026-06-10,R1,2322193.4297,3230687.8315,-908494.4018,-16.360775,12746,16692
UNIUSDT,2026-06-10,R2,1672833.9181,1584947.2033,87886.7148,2.697748,820,801
UNIUSDT,2026-06-11,M,83987.2978,173694.3795,-89707.0817,-34.813139,7,13
UNIUSDT,2026-06-11,R1,2510944.6126,4343110.3283,-1832165.7157,-26.731121,12448,18317
UNIUSDT,2026-06-11,R2,3516097.1472,2721481.4283,794615.7189,12.73917,1625,1316
UNIUSDT,2026-06-12,M,177968.333,46824.5994,131143.7336,58.339794,9,4
UNIUSDT,2026-06-12,R1,1794682.6831,1725808.6274,68874.0557,1.956376,10300,9071
UNIUSDT,2026-06-12,R2,1483829.1169,1681377.3856,-197548.2687,-6.241244,842,800
UNIUSDT,2026-06-13,M,71115.4348,126897.6346,-55782.1998,-28.170969,6,11
UNIUSDT,2026-06-13,R1,1182522.1645,1820014.1448,-637491.9803,-21.231783,7693,12548
UNIUSDT,2026-06-13,R2,1008142.8045,1141021.3583,-132878.5538,-6.182801,502,499
UNIUSDT,2026-06-14,M,192180.5447,103963.8559,88216.6888,29.788403,11,7
UNIUSDT,2026-06-14,R1,1035655.2372,860892.7489,174762.4883,9.214768,6915,5166
UNIUSDT,2026-06-14,R2,955049.6878,1446847.8956,-491798.2078,-20.475403,455,607
UNIUSDT,2026-06-15,M,398225.6016,687336.649,-289111.0474,-26.632378,25,38
UNIUSDT,2026-06-15,R1,2501171.9207,2251485.3136,249686.6071,5.253621,14156,13801
UNIUSDT,2026-06-15,R2,4405192.9033,3547469.8866,857723.0167,10.785356,1889,1532
UNIUSDT,2026-06-16,M,2073908.2466,2349637.4727,-275729.2261,-6.233218,111,116
UNIUSDT,2026-06-16,R1,10706232.4057,9484987.0392,1221245.3665,6.048398,60678,51863
UNIUSDT,2026-06-16,R2,16253971.8881,15635146.9889,618824.8992,1.940552,7593,6868
UNIUSDT,2026-06-16,W,0.0,102382.6117,-102382.6117,-100.0,0,1
UNIUSDT,2026-06-17,M,3855084.91,4036743.2346,-181658.3246,-2.301854,245,247
UNIUSDT,2026-06-17,R1,16040288.6803,16661502.3763,-621213.696,-1.899632,83957,96816
UNIUSDT,2026-06-17,R2,27365659.3426,23458044.1513,3907615.1913,7.688568,13014,10568
UNIUSDT,2026-06-17,W,0.0,101457.7255,-101457.7255,-100.0,0,1
UNIUSDT,2026-06-18,M,3147019.8635,3369629.3408,-222609.4773,-3.416011,192,196
UNIUSDT,2026-06-18,R1,6833134.5472,5725812.5444,1107322.0028,8.816997,39476,35613
UNIUSDT,2026-06-18,R2,10095634.8626,10332725.7364,-237090.8738,-1.160597,4390,4639
UNIUSDT,2026-06-18,W,100168.2461,600489.3419,-500321.0958,-71.407361,1,5
UNIUSDT,2026-06-19,M,886240.025,900502.1448,-14262.1198,-0.798219,59,49
UNIUSDT,2026-06-19,R1,2833949.3269,2790647.7628,43301.5641,0.769861,16926,17437
UNIUSDT,2026-06-19,R2,3583868.7254,4224011.2386,-640142.5132,-8.198673,1663,1938
UNIUSDT,2026-06-19,W,150210.1541,0.0,150210.1541,100.0,1,0
UNIUSDT,2026-06-20,M,399420.9527,609470.3424,-210049.3897,-20.819824,21,33
UNIUSDT,2026-06-20,R1,1611819.1857,1832032.4442,-220213.2585,-6.394389,9672,12960
UNIUSDT,2026-06-20,R2,2089366.3161,2355710.9747,-266344.6586,-5.991902,914,1102
UNIUSDT,2026-06-20,W,0.0,124823.8926,-124823.8926,-100.0,0,1
UNIUSDT,2026-06-21,M,725582.0956,347489.2151,378092.8805,35.234646,32,20
UNIUSDT,2026-06-21,R1,1913840.7381,2087451.4209,-173610.6828,-4.338865,11589,13084
UNIUSDT,2026-06-21,R2,2074899.1713,2311825.8678,-236926.6965,-5.400993,904,1115
UNIUSDT,2026-06-22,M,346607.7375,335069.0402,11538.6973,1.692693,27,17
UNIUSDT,2026-06-22,R1,1785720.7486,2241761.9449,-456041.1963,-11.323232,9724,15044
UNIUSDT,2026-06-22,R2,2438284.7273,2717203.8284,-278919.1011,-5.410139,1241,1402
UNIUSDT,2026-06-23,M,432914.5645,654227.4908,-221312.9263,-20.357314,29,34
UNIUSDT,2026-06-23,R1,2395832.9576,2751264.0933,-355431.1357,-6.905468,15467,16072
UNIUSDT,2026-06-23,R2,2595468.0728,3219344.5521,-623876.4793,-10.72909,1271,1428
UNIUSDT,2026-06-23,W,0.0,121471.0296,-121471.0296,-100.0,0,1
UNIUSDT,2026-06-24,M,221884.7305,370823.8107,-148939.0802,-25.128553,17,17
UNIUSDT,2026-06-24,R1,2676466.1158,2324179.7399,352286.3759,7.044818,17716,15815
UNIUSDT,2026-06-24,R2,2763123.0187,2794187.2518,-31064.2331,-0.55898,1356,1341
UNIUSDT,2026-06-25,M,307497.3968,281171.0244,26326.3724,4.47219,19,17
UNIUSDT,2026-06-25,R1,2746654.978,2611186.3933,135468.5847,2.528417,15599,16436
UNIUSDT,2026-06-25,R2,3793733.0329,3617016.6266,176716.4063,2.384596,1816,1671
UNIUSDT,2026-06-26,M,315352.3221,628906.7245,-313554.4024,-33.206396,16,27
UNIUSDT,2026-06-26,R1,2608983.6525,2800985.0792,-192001.4267,-3.54903,15509,16963
UNIUSDT,2026-06-26,R2,3107781.2031,2947747.3113,160033.8918,2.642773,1545,1385
UNIUSDT,2026-06-27,M,335351.2638,443976.5523,-108625.2885,-13.938331,16,18
UNIUSDT,2026-06-27,R1,1527966.6803,1194885.1347,333081.5456,12.232819,8730,7215
UNIUSDT,2026-06-27,R2,2010144.3364,1887365.7884,122778.548,3.150179,929,878
UNIUSDT,2026-06-27,W,0.0,113674.3443,-113674.3443,-100.0,0,1
UNIUSDT,2026-06-28,M,150366.0579,146984.3528,3381.7051,1.137279,9,9
UNIUSDT,2026-06-28,R1,1182131.5733,1207313.0931,-25181.5198,-1.053865,8387,7912
UNIUSDT,2026-06-28,R2,1838486.5776,1915509.8406,-77023.263,-2.051767,737,783
UNIUSDT,2026-06-29,M,367716.235,160883.8904,206832.3446,39.128319,18,9
UNIUSDT,2026-06-29,R1,2569927.4791,2516935.2193,52992.2598,1.041747,16216,14643
UNIUSDT,2026-06-29,R2,2721753.8177,2716951.102,4802.7157,0.088306,1374,1319
UNIUSDT,2026-06-30,M,273367.5531,603863.1703,-330495.6172,-37.674879,17,24
UNIUSDT,2026-06-30,R1,1965490.6364,2755843.8118,-790353.1754,-16.740038,11002,15233
UNIUSDT,2026-06-30,R2,2025688.3743,2459484.3614,-433795.9871,-9.671779,906,1123
UNIUSDT,2026-07-01,M,651041.3584,462305.9352,188735.4232,16.952071,34,28
UNIUSDT,2026-07-01,R1,2338155.9511,2052439.935,285716.0161,6.507454,12723,10940
UNIUSDT,2026-07-01,R2,3394137.2306,3428110.166,-33972.9354,-0.497973,1622,1426
UNIUSDT,2026-07-01,W,0.0,101118.985,-101118.985,-100.0,0,1
UNIUSDT,2026-07-02,M,682676.0525,449853.9849,232822.0676,20.557695,43,31
UNIUSDT,2026-07-02,R1,6793895.0196,5427444.8583,1366450.1613,11.180854,51097,28497
UNIUSDT,2026-07-02,R2,7747741.6628,7061620.3687,686121.2941,4.633024,3712,3402
UNIUSDT,2026-07-03,M,246620.21,210414.5475,36205.6625,7.921862,17,12
UNIUSDT,2026-07-03,R1,2477121.951,2918652.1109,-441530.1599,-8.182888,14026,14475
UNIUSDT,2026-07-03,R2,3355790.932,3086327.4967,269463.4353,4.182839,1524,1595
UNIUSDT,2026-07-04,M,178774.7826,140537.6882,38237.0944,11.97482,13,7
UNIUSDT,2026-07-04,R1,1161495.6307,1277868.8559,-116373.2252,-4.770637,7199,7345
UNIUSDT,2026-07-04,R2,1349082.5473,1429357.3566,-80274.8093,-2.889204,590,702
UNIUSDT,2026-07-05,M,127273.5002,173916.7667,-46643.2665,-15.486313,8,12
UNIUSDT,2026-07-05,R1,1154789.2406,1368584.1067,-213794.8661,-8.472582,7272,7461
UNIUSDT,2026-07-05,R2,1556608.6699,1738278.5245,-181669.8546,-5.51369,668,769
UNIUSDT,2026-07-06,M,444600.287,367556.6216,77043.6654,9.486303,17,21
UNIUSDT,2026-07-06,R1,2314985.6456,1855117.6334,459868.0122,11.027737,12451,10291
UNIUSDT,2026-07-06,R2,2347048.0579,2267088.9467,79959.1112,1.732916,1104,1102
UNIUSDT,2026-07-07,M,337791.1881,409463.6307,-71672.4426,-9.591433,22,26
UNIUSDT,2026-07-07,R1,2432605.7226,2004179.2431,428426.4795,9.656237,12615,11273
UNIUSDT,2026-07-07,R2,2724822.5586,2707176.5103,17646.0483,0.324854,1307,1252
UNIUSDT,2026-07-08,M,541122.2398,636143.5316,-95021.2918,-8.071354,28,44
UNIUSDT,2026-07-08,R1,5594961.4545,5422132.7738,172828.6807,1.568732,28345,31766
UNIUSDT,2026-07-08,R2,8379730.2049,7714773.49,664956.7149,4.131576,4199,3663
UNIUSDT,2026-07-09,M,397076.5972,426626.2105,-29549.6133,-3.587412,22,19
UNIUSDT,2026-07-09,R1,3678649.0077,3551301.3445,127347.6632,1.761391,19357,18328
UNIUSDT,2026-07-09,R2,5147969.8167,4825127.6476,322842.1691,3.23713,2488,2505
UNIUSDT,2026-07-10,M,597510.9208,525033.143,72477.7778,6.456564,40,29
UNIUSDT,2026-07-10,R1,4416980.7063,3746120.0067,670860.6996,8.218209,25037,20073
UNIUSDT,2026-07-10,R2,6540713.0467,6042463.5196,498249.5271,3.959648,3170,2979
UNIUSDT,2026-07-11,M,854820.6397,320422.9751,534397.6646,45.471225,48,19
UNIUSDT,2026-07-11,R1,3560404.9774,3622384.8264,-61979.849,-0.862894,18791,22672
UNIUSDT,2026-07-11,R2,6583800.9212,5127427.6242,1456373.297,12.4357,2903,2518
UNIUSDT,2026-07-12,M,384507.613,294032.4885,90475.1245,13.333792,21,16
UNIUSDT,2026-07-12,R1,2055459.9089,2367362.1489,-311902.24,-7.052109,12205,15929
UNIUSDT,2026-07-12,R2,3165853.7017,3344308.5244,-178454.8227,-2.741173,1382,1585
UNIUSDT,2026-07-13,M,418683.7004,668297.1231,-249613.4227,-22.963921,31,38
UNIUSDT,2026-07-13,R1,3588435.0223,3418305.2024,170129.8199,2.428088,18649,19094
UNIUSDT,2026-07-13,R2,4924445.7875,4970233.4003,-45787.6128,-0.46275,2092,2226
UNIUSDT,2026-07-14,M,520825.7022,359254.494,161571.2082,18.358692,23,20
UNIUSDT,2026-07-14,R1,3607738.0131,3457262.3052,150475.7079,2.129875,18131,26899
UNIUSDT,2026-07-14,R2,3884795.2803,3931465.8432,-46670.5629,-0.597096,1949,1971
UNIUSDT,2026-07-15,M,343005.5137,396270.7219,-53265.2082,-7.205048,24,26
UNIUSDT,2026-07-15,R1,2190027.0965,2623584.564,-433557.4675,-9.006906,11551,16067
UNIUSDT,2026-07-15,R2,2897122.5723,3385946.181,-488823.6087,-7.780014,1370,1658
UNIUSDT,2026-07-16,M,587649.8562,397155.0623,190494.7939,19.343404,33,29
UNIUSDT,2026-07-16,R1,2802234.1533,3525512.5011,-723278.3478,-11.430267,15744,19718
UNIUSDT,2026-07-16,R2,3222785.3623,3640107.7422,-417322.3799,-6.080852,1574,1770
UNIUSDT,2026-07-17,M,453579.5093,522828.8336,-69249.3243,-7.09225,23,30
UNIUSDT,2026-07-17,R1,2219102.5813,2256722.6446,-37620.0633,-0.840517,14250,13038
UNIUSDT,2026-07-17,R2,2697412.8676,3087619.3665,-390206.4989,-6.745105,1123,1381
UNIUSDT,2026-07-18,M,62911.1655,312416.4657,-249505.3002,-66.476667,5,15
UNIUSDT,2026-07-18,R1,1164740.839,1598115.1446,-433374.3056,-15.685736,6458,9669
UNIUSDT,2026-07-18,R2,1837911.4331,1586762.7835,251148.6496,7.333505,786,827
UNIUSDT,2026-07-19,M,75281.7068,100509.5394,-25227.8326,-14.351018,4,8
UNIUSDT,2026-07-19,R1,737700.0104,811325.8447,-73625.8343,-4.753041,4798,5463
UNIUSDT,2026-07-19,R2,687717.5385,1059297.8201,-371580.2816,-21.269434,339,553
UNIUSDT,2026-07-20,M,333489.0674,297289.4142,36199.6532,5.738885,15,19
UNIUSDT,2026-07-20,R1,2118234.6898,2554524.1002,-436289.4104,-9.33687,14263,15816
UNIUSDT,2026-07-20,R2,2444485.362,2611717.621,-167232.259,-3.307467,1141,1282
UNIUSDT,2026-07-21,M,370832.7711,460339.0365,-89506.2654,-10.768684,19,28
UNIUSDT,2026-07-21,R1,2105941.6435,2158413.6366,-52471.9931,-1.230479,13949,11512
UNIUSDT,2026-07-21,R2,2675935.5001,2582393.7116,93541.7885,1.778926,1338,1233
UNIUSDT,2026-07-22,M,381922.833,366581.9646,15340.8684,2.049535,22,24
UNIUSDT,2026-07-22,R1,2289424.2444,2425312.5691,-135888.3247,-2.882204,14123,13837
UNIUSDT,2026-07-22,R2,3008523.7826,3024631.5173,-16107.7347,-0.266987,1447,1386
UNIUSDT,2026-07-23,M,318247.2051,206580.5351,111666.67,21.276823,20,13
UNIUSDT,2026-07-23,R1,2252354.1189,2075526.8406,176827.2783,4.08577,12732,11704
UNIUSDT,2026-07-23,R2,2267378.537,2554714.527,-287335.99,-5.95874,1173,1216
UNIUSDT,2026-07-24,M,451754.9121,707330.5451,-255575.633,-22.049766,27,37
UNIUSDT,2026-07-24,R1,2249263.4133,2239392.5018,9870.9115,0.219908,13228,13679
UNIUSDT,2026-07-24,R2,2955954.9997,2776109.5589,179845.4408,3.137533,1422,1277
UNIUSDT,2026-07-24,W,0.0,113955.3758,-113955.3758,-100.0,0,1
UNIUSDT,2026-07-25,M,312802.7652,582346.5737,-269543.8085,-30.111602,19,30
UNIUSDT,2026-07-25,R1,1578299.8664,1336542.183,241757.6834,8.294023,9445,7264
UNIUSDT,2026-07-25,R2,2272573.2907,2594890.3545,-322317.0638,-6.621869,1085,1173
UNIUSDT,2026-07-25,W,111817.3152,0.0,111817.3152,100.0,1,0
UNIUSDT,2026-07-26,M,356629.1587,294000.1005,62629.0582,9.625921,20,19
UNIUSDT,2026-07-26,R1,3013663.2932,2210793.0093,802870.2839,15.367538,19447,13145
UNIUSDT,2026-07-26,R2,3273173.5515,3461761.2802,-188587.7287,-2.800142,1581,1585
UNIUSDT,2026-07-27,M,421385.5564,507693.2969,-86307.7405,-9.289603,21,26
UNIUSDT,2026-07-27,R1,2159966.8005,2697059.4372,-537092.6367,-11.058055,13742,17757
UNIUSDT,2026-07-27,R2,3195726.2819,2962439.0317,233287.2502,3.788259,1397,1392
UNIUSDT,2026-07-28,M,857317.1289,768391.982,88925.1469,5.46993,41,41
UNIUSDT,2026-07-28,R1,2752816.9825,2735164.8321,17652.1504,0.321651,14997,15927
UNIUSDT,2026-07-28,R2,4637691.5452,5324201.906,-686510.3608,-6.891364,2246,2273
UNIUSDT,2026-07-29,M,690913.5307,795330.1231,-104416.5924,-7.025537,34,47
UNIUSDT,2026-07-29,R1,3709207.058,4822804.1015,-1113597.0435,-13.051988,22067,30858
UNIUSDT,2026-07-29,R2,6544428.7101,6000638.4302,543790.2799,4.334694,2910,2854
UNIUSDT,2026-07-30,M,890885.1025,1326764.4013,-435879.2988,-19.655013,55,74
UNIUSDT,2026-07-30,R1,6104072.3603,5180541.626,923530.7343,8.183982,33944,32330
UNIUSDT,2026-07-30,R2,10551227.7366,8255775.6651,2295452.0715,12.205305,5125,3732
UNIUSDT,2026-07-30,W,123410.0704,0.0,123410.0704,100.0,1,0
UNIUSDT,2026-07-31,M,1594266.5608,1653352.4443,-59085.8835,-1.81936,74,101
UNIUSDT,2026-07-31,R1,6571266.2349,6440225.6768,131040.5581,1.007114,35711,36000
UNIUSDT,2026-07-31,R2,8925495.8334,10853601.5951,-1928105.7617,-9.748199,4115,4517
UNIUSDT,2026-07-31,W,254739.4095,385435.2945,-130695.885,-20.415659,2,3
UNIUSDT,2026-08-01,M,432065.4309,1498946.2572,-1066880.8263,-55.249838,29,97
UNIUSDT,2026-08-01,R1,3223934.2791,2695801.433,528132.8461,8.921561,20992,13151
UNIUSDT,2026-08-01,R2,3352624.9435,6062241.1941,-2709616.2506,-28.780189,1456,2294
UNIUSDT,2026-08-01,W,0.0,110876.054,-110876.054,-100.0,0,1
UNIUSDT,2026-08-02,M,709098.3532,643102.5961,65995.7571,4.880618,30,36
UNIUSDT,2026-08-02,R1,2381832.119,2491461.0161,-109628.8971,-2.249586,14832,13842
UNIUSDT,2026-08-02,R2,3385599.9314,3405611.5434,-20011.612,-0.294669,1426,1524
UNIUSDT,2026-08-02,W,111816.7103,134306.0752,-22489.3649,-9.137457,1,1
UNIUSDT,2026-08-03,M,599952.6092,1084652.1723,-484699.5631,-28.772301,37,57
UNIUSDT,2026-08-03,R1,3486290.2558,4869327.0409,-1383036.7851,-16.55218,20796,28694
UNIUSDT,2026-08-03,R2,4549157.8973,5195457.4495,-646299.5522,-6.632376,1887,2308
UNIUSDT,2026-08-04,M,411359.1496,653198.8663,-241839.7167,-22.717383,24,40
UNIUSDT,2026-08-04,R1,2694492.7916,3150220.0372,-455727.2456,-7.797256,14259,16934
UNIUSDT,2026-08-04,R2,3188531.9953,3782321.3871,-593789.3918,-8.518174,1423,1621
UNIUSDT,2026-08-05,M,796211.9091,627635.8935,168576.0156,11.839469,41,38
UNIUSDT,2026-08-05,R1,3736404.4126,4428147.1988,-691742.7862,-8.472514,21137,30281
UNIUSDT,2026-08-05,R2,5424337.2391,4931430.685,492906.5541,4.75973,2446,2275
UNIUSDT,2026-08-06,M,254947.1974,614504.9762,-359557.7788,-41.354521,15,39
UNIUSDT,2026-08-06,R1,4062475.4377,3265374.7259,797100.7118,10.877688,26636,18404
UNIUSDT,2026-08-06,R2,4587997.8215,4105992.4888,482005.3327,5.544121,2145,1842
UNIUSDT,2026-08-06,W,0.0,241648.4402,-241648.4402,-100.0,0,2
UNIUSDT,2026-08-07,M,239967.7395,409843.1595,-169875.42,-26.142285,19,26
UNIUSDT,2026-08-07,R1,2247329.5091,2240749.9647,6579.5444,0.1466,15239,13829
UNIUSDT,2026-08-07,R2,2012709.534,2501615.5029,-488905.9689,-10.830101,918,1140
UNIUSDT,2026-08-07,W,119649.5274,0.0,119649.5274,100.0,1,0
UNIUSDT,2026-08-08,M,126974.5054,23222.4673,103752.0381,69.077316,8,2
UNIUSDT,2026-08-08,R1,1398657.1682,1074093.887,324563.2812,13.125595,8008,5964
UNIUSDT,2026-08-08,R2,1097816.5026,1054678.4524,43138.0502,2.004095,565,518
UNIUSDT,2026-08-09,M,378520.6234,397782.7984,-19262.175,-2.481269,14,19
UNIUSDT,2026-08-09,R1,1814751.1271,1516648.7305,298102.3966,8.948262,14543,7837
UNIUSDT,2026-08-09,R2,1898796.2197,1885620.0116,13176.2081,0.34817,917,911
UNIUSDT,2026-08-09,W,0.0,134934.485,-134934.485,-100.0,0,1
UNIUSDT,2026-08-10,M,353615.8547,99756.54,253859.3147,55.993554,12,6
UNIUSDT,2026-08-10,R1,1523462.7904,1741873.0114,-218410.221,-6.688752,11197,10576
UNIUSDT,2026-08-10,R2,1394148.8473,1406551.0624,-12402.2151,-0.442826,613,643
UNIUSDT,2026-08-11,M,238629.0165,508316.4271,-269687.4106,-36.105369,19,31
UNIUSDT,2026-08-11,R1,2960436.7059,3265176.364,-304739.6581,-4.894934,17028,20917
UNIUSDT,2026-08-11,R2,3122997.0557,3254822.14,-131825.0843,-2.06693,1399,1488
UNIUSDT,2026-08-12,M,833019.8327,1126531.191,-293511.3583,-14.9785,48,67
UNIUSDT,2026-08-12,R1,5092871.7192,6370805.2425,-1277933.5233,-11.147676,30431,40046
UNIUSDT,2026-08-12,R2,7098568.6854,7784451.399,-685882.7136,-4.608491,3248,3510
UNIUSDT,2026-08-12,W,279856.6398,0.0,279856.6398,100.0,2,0
UNIUSDT,2026-08-13,M,346252.3349,384776.5547,-38524.2198,-5.269863,21,26
UNIUSDT,2026-08-13,R1,1823871.2749,2065789.8746,-241918.5997,-6.219529,10151,13867
UNIUSDT,2026-08-13,R2,2114125.3997,2389297.3304,-275171.9307,-6.110284,938,1054
UNIUSDT,2026-08-14,M,745213.4898,1313436.96,-568223.4702,-27.601746,45,67
UNIUSDT,2026-08-14,R1,4350364.9483,4550342.5959,-199977.6476,-2.246761,26854,22766
UNIUSDT,2026-08-14,R2,5906888.5704,6874930.2285,-968041.6581,-7.573583,2675,3151
UNIUSDT,2026-08-15,M,363284.3625,248650.2346,114634.1279,18.733069,23,18
UNIUSDT,2026-08-15,R1,1473214.6371,1376270.5995,96944.0376,3.40216,7948,7984
UNIUSDT,2026-08-15,R2,2380737.1237,1864692.6018,516044.5219,12.155295,1076,836
UNIUSDT,2026-08-16,M,68915.8178,87444.0607,-18528.2429,-11.849742,6,6
UNIUSDT,2026-08-16,R1,1032130.4961,1094940.9474,-62810.4513,-2.952907,6053,8571
UNIUSDT,2026-08-16,R2,1300706.9326,1150399.2472,150307.6854,6.132239,584,505
UNIUSDT,2026-08-17,M,291291.3686,223255.3153,68036.0533,13.222523,16,16
UNIUSDT,2026-08-17,R1,1434909.3135,1282908.0321,152001.2814,5.59277,7834,8177
UNIUSDT,2026-08-17,R2,1460681.2108,1713762.9632,-253081.7524,-7.972475,646,748
UNIUSDT,2026-08-18,M,106738.5384,284052.831,-177314.2926,-45.373134,7,14
UNIUSDT,2026-08-18,R1,1538184.3864,1237697.9612,300486.4252,10.824898,8079,7152
UNIUSDT,2026-08-18,R2,1684731.7487,1694354.846,-9623.0973,-0.284784,744,783
UNIUSDT,2026-08-19,M,1150433.0378,1041383.4501,109049.5877,4.975306,67,60
UNIUSDT,2026-08-19,R1,5519090.7917,4379334.2008,1139756.5909,11.514525,32740,24399
UNIUSDT,2026-08-19,R2,6747254.6435,6514917.1414,232337.5021,1.751881,2995,2801
UNIUSDT,2026-08-19,W,269542.5271,0.0,269542.5271,100.0,2,0
UNIUSDT,2026-08-20,M,1166011.4142,1238496.3578,-72484.9436,-3.014544,58,72
UNIUSDT,2026-08-20,R1,4572381.2655,3965134.5609,607246.7046,7.112686,24557,21261
UNIUSDT,2026-08-20,R2,6324439.2895,6067976.496,256462.7935,2.069514,2883,2717
UNIUSDT,2026-08-21,M,1619089.8321,1565318.8294,53771.0027,1.688571,83,85
UNIUSDT,2026-08-21,R1,6620590.3485,6166825.6272,453764.7213,3.548526,37632,35915
UNIUSDT,2026-08-21,R2,8536987.0439,8334171.7505,202815.2934,1.202142,3972,3768
UNIUSDT,2026-08-21,W,101693.3702,130294.2644,-28600.8942,-12.328629,1,1
UNIUSDT,2026-08-22,M,1868825.9551,2289781.1177,-420955.1626,-10.122504,94,101
UNIUSDT,2026-08-22,R1,12373723.3762,11282265.6986,1091457.6776,4.613875,71864,66053
UNIUSDT,2026-08-22,R2,12874642.1171,13097210.96,-222568.8429,-0.856962,6116,6223
UNIUSDT,2026-08-22,W,148800.3618,241964.7859,-93164.4241,-23.841539,1,2
UNIUSDT,2026-08-23,M,1664793.6123,1416721.1021,248072.5102,8.050343,88,86
UNIUSDT,2026-08-23,R1,8961863.3189,9890345.6346,-928482.3157,-4.925058,48950,49185
UNIUSDT,2026-08-23,R2,13211767.3031,11343929.5043,1867837.7988,7.606536,6125,5403
UNIUSDT,2026-08-23,W,110493.68,344045.5541,-233551.8741,-51.382115,1,3
UNIUSDT,2026-08-24,M,822147.5733,1062488.0367,-240340.4634,-12.752622,51,64
UNIUSDT,2026-08-24,R1,8314980.8533,7964013.3664,350967.4869,2.155953,41495,42542
UNIUSDT,2026-08-24,R2,8212679.5286,10021175.1082,-1808495.5796,-9.918339,3901,5010
UNIUSDT,2026-08-24,W,142345.5615,104373.9693,37971.5922,15.39059,1,1
UNIUSDT,2026-08-25,M,711019.7081,890605.5298,-179585.8217,-11.212724,40,53
UNIUSDT,2026-08-25,R1,4825047.0438,4526933.9748,298113.069,3.1877,26752,28920
UNIUSDT,2026-08-25,R2,5536858.4566,5448243.5378,88614.9188,0.806683,2718,2452
UNIUSDT,2026-08-25,W,265969.8002,0.0,265969.8002,100.0,2,0
UNIUSDT,2026-08-26,M,588719.2827,549315.2698,39404.0129,3.462462,25,40
UNIUSDT,2026-08-26,R1,2931302.7766,2962918.6235,-31615.8469,-0.536387,19130,18878
UNIUSDT,2026-08-26,R2,3432871.7086,3813894.8181,-381023.1095,-5.257836,1587,1727
UNIUSDT,2026-08-26,W,115881.6932,101098.308,14783.3852,6.813248,1,1
UNIUSDT,2026-08-27,M,1091768.8787,1082601.4269,9167.4518,0.421614,69,58
UNIUSDT,2026-08-27,R1,5013798.6804,4630061.0703,383737.6101,3.979087,28123,27748
UNIUSDT,2026-08-27,R2,7352846.4518,6336786.3175,1016060.1343,7.422114,3229,2872
UNIUSDT,2026-08-27,W,109253.848,0.0,109253.848,100.0,1,0
UNIUSDT,2026-08-28,M,1216710.0772,1194584.2956,22125.7816,0.917589,59,62
UNIUSDT,2026-08-28,R1,5417681.3398,5120799.2955,296882.0443,2.817124,28891,28705
UNIUSDT,2026-08-28,R2,6679974.6195,6732044.2262,-52069.6067,-0.388231,3198,3118
UNIUSDT,2026-08-28,W,264857.9489,101378.368,163479.5809,44.637731,2,1
UNIUSDT,2026-08-29,M,787343.7433,696957.1113,90386.632,6.089509,45,38
UNIUSDT,2026-08-29,R1,3205291.5892,2584689.7258,620601.8634,10.718547,16585,16061
UNIUSDT,2026-08-29,R2,5076294.9889,3650324.6333,1425970.3556,16.340466,2453,1642
UNIUSDT,2026-08-30,M,4114764.4265,3855685.1387,259079.2878,3.250498,214,214
UNIUSDT,2026-08-30,R1,17142952.8191,12246059.895,4896892.9241,16.662325,101872,66507
UNIUSDT,2026-08-30,R2,19727389.518,18862615.6964,864773.8216,2.240927,8611,8188
UNIUSDT,2026-08-30,W,720650.6363,264251.6834,456398.9529,46.339514,5,2
UNIUSDT,2026-08-31,M,2378182.6787,3053004.2776,-674821.5989,-12.424938,129,148
UNIUSDT,2026-08-31,R1,8071672.4939,6999910.148,1071762.3459,7.111147,43786,59942
UNIUSDT,2026-08-31,R2,8675362.7884,10093795.8221,-1418433.0337,-7.557254,3778,4189
UNIUSDT,2026-08-31,W,432703.8709,294795.9183,137907.9526,18.956425,3,2
UNIUSDT,2026-09-01,M,6339105.2503,5426383.1942,912722.0561,7.757621,341,274
UNIUSDT,2026-09-01,R1,15090494.5009,12719199.0112,2371295.4897,8.526867,101294,70163
UNIUSDT,2026-09-01,R2,21455284.8509,19820614.7165,1634670.1344,3.96035,9291,8401
UNIUSDT,2026-09-01,W,212081.0344,193232.9122,18848.1222,4.650253,2,1
XLMUSDT,2026-03-04,M,475913.997,676174.3832,-200260.3862,-17.382381,32,33
XLMUSDT,2026-03-04,R1,2170229.0528,2034607.4728,135621.58,3.225371,18087,15303
