ts,asset,variant,direction,regime,entry,sl,tp1,tp2,tp3,rr2,score,pre,reaction,R,outcome,mfe,mae,entry_eff,false_start,tp1_hit,tp2_hit,tp3_hit,bars
2024-12-08 16:29:59.999000+00:00,BTCUSDT,v3_fib,LONG,transition,99891.1,98597.41142857142,100597.5,104630.4,104630.4,3.663400995161064,72.12670755919044,50.0,22.126707559190436,-1.0,SL,1.2111106448670323,1.8482036966282205,0.5193513218860586,False,True,False,False,23
2024-12-27 10:59:59.999000+00:00,BTCUSDT,v3_fib,SHORT,trend,96572.4,97136.36571428571,94620.0,92464.4,92272.6,7.284130747563131,72.77488479262674,44.25,28.524884792626732,3.320059983382951,TIME,5.5542383528886825,0.7564289622469509,0.7692806922660866,False,True,False,False,49
2025-01-11 13:59:59.999000+00:00,BTCUSDT,v3_fib,SHORT,transition,94339.1,94935.17285714287,93802.1,91055.8,91055.8,5.508219273291091,70.03653381642508,41.75,28.286533816425077,-1.0,SL,1.1374448473460714,1.0886253118626241,0.5372304353723101,False,False,False,False,16
2025-01-12 00:59:59.999000+00:00,BTCUSDT,v3_fib,SHORT,transition,94411.3,95054.79142857142,93943.0,91055.8,91055.8,5.214521671950424,73.30691623812429,48.0,25.306916238124284,-1.0,SL,1.1658274946497371,2.367086696681529,0.37293566674883905,False,True,False,False,29
2025-01-26 07:59:59.999000+00:00,BTCUSDT,v3_fib,LONG,transition,104963.7,104337.90571428572,105496.9,107076.5,110000.0,3.3761893456544882,71.77858844550329,43.75,28.028588445503292,-1.0,SL,0.43672498493344386,11.639128330624551,0.2881834215167617,False,False,False,False,29
2025-01-31 09:59:59.999000+00:00,BTCUSDT,v3_fib,LONG,transition,104221.9,103760.96571428572,105767.1,106450.0,110000.0,4.833877776193803,72.19439008480103,43.625,28.569390084801025,-1.0,SL,3.8575997818097063,6.243623200084413,0.8066617631606623,False,True,False,False,18
2025-02-04 17:59:59.999000+00:00,BTCUSDT,v3_fib,SHORT,transition,99143.8,101197.08,97792.8,91130.3,94305.4,3.9027799423361667,72.59467774676479,48.75,23.844677746764788,1.004685186628229,TIME,1.4824086339904956,0.7791436141198491,0.6357965669535126,False,True,False,False,49
2025-02-15 23:59:59.999000+00:00,BTCUSDT,v3_fib,LONG,trend,97538.0,97226.66428571429,97899.8,98792.8,106450.0,4.030376029550121,70.40583294983891,41.875,28.530832949838906,-1.0,SL,0.4104893660954064,4.940005047376531,0.43662453023575054,False,False,False,False,16
2025-05-18 03:59:59.999000+00:00,BTCUSDT,v3_fib,SHORT,transition,103244.2,103525.86571428573,102591.0,101270.8,92700.0,7.006177535680199,73.125,44.375,28.75,-1.0,SL,1.275270584177721,13.7400464583136,0.0,True,False,False,False,4
2025-06-12 02:29:59.999000+00:00,BTCUSDT,v3_fib,LONG,transition,108533.5,107882.69,110350.0,110653.6,111959.5,3.2576327960541684,73.125,44.375,28.75,-1.0,SL,0.07037384182788076,9.09558857423829,0.03580082857813083,True,False,False,False,2
