window_end_utc,window_start_utc,venue,symbol,status,field_coverage,field_total,trade_completeness,trade_count,trade_notional_1h_usdt,taker_buy_notional_usdt,taker_sell_notional_usdt,taker_buy_ratio,taker_sell_ratio,cvd_notional_usdt,last_price,index_price,mark_price,basis_bps,volume_24h_base,volume_24h_quote,volume_24h_usdt,price_ts_utc,long_position_ratio,short_position_ratio,long_short_position_ratio,long_short_ts_utc,depth_ts_utc,best_bid,best_ask,depth_bid_notional_0_5pct,depth_ask_notional_0_5pct,depth_imbalance_0_5pct,depth_bid_notional_1pct,depth_ask_notional_1pct,depth_imbalance_1pct,liquidation_completeness,liquidation_count,long_liquidation_amount_raw,short_liquidation_amount_raw,errors
2026-09-08T01:17:49.043766Z,2026-09-08T00:17:49.043766Z,Bitget USDT Futures,ETHUSDT,OK,7,7,FULL,12507,45997815.5313,26715395.0601,19282420.4712,0.5807970389794066,0.4192029610205934,7432974.5889,2496.0,2496.9775,2496.0,-3.914732912090324,498870.01,1243702491.5981,1243702491.5981,2026-09-08T01:18:03.688000Z,0.4973,0.5027,0.9892,2026-09-08T01:00:00Z,2026-09-08T01:18:04.066000Z,2495.99,2496.0,50565238.4255,54376142.7448,-0.036314600368329696,73285572.9845,87972958.1764,-0.09107974062622008,FULL,0,0.0,0.0,
2026-09-08T02:18:37.451303Z,2026-09-08T01:18:37.451303Z,Bitget USDT Futures,BTCUSDT,OK,7,7,FULL,20047,53816316.35884,28168733.51718,25647582.84166,0.5234236644766738,0.4765763355233262,2521150.675519999,79261.0,79294.161,79261.2,-4.156800397950855,21349.2533,1692876765.11821,1692876765.11821,2026-09-08T02:18:43.390000Z,0.4977,0.5023,0.9908,2026-09-08T02:00:00Z,2026-09-08T02:18:43.654000Z,79261.0,79261.1,90499363.86778,80515393.7598,0.058380751734433106,90499363.86778,80515393.7598,0.058380751734433106,FULL,2,0,0.2548,
2026-09-08T02:18:37.451303Z,2026-09-08T01:18:37.451303Z,Bitget USDT Futures,ETHUSDT,OK,7,7,FULL,12634,47624281.2922,24813799.7627,22810481.5295,0.52103252982348,0.47896747017651997,2003318.2331999987,2497.2,2498.3075,2497.2,-4.433001141773696,502504.59,1252762635.7844,1252762635.7844,2026-09-08T02:18:48.578000Z,0.4971,0.5029,0.9884,2026-09-08T02:00:00Z,2026-09-08T02:18:48.876000Z,2497.33,2497.34,45733825.796399996,53955860.423200004,-0.0824762815351652,70469290.5705,82928642.1296,-0.08122242157890489,FULL,3,0,2.52,
2026-09-08T03:18:53.464774Z,2026-09-08T02:18:53.464774Z,Bitget USDT Futures,BTCUSDT,OK,7,7,FULL,30913,78909412.64381,32509882.95326,46399529.69055,0.4119899244467411,0.5880100755532588,-13889646.737289999,78870.1,78901.117,78870.1,-3.9311230536820396,20758.6054,1644691318.80257,1644691318.80257,2026-09-08T03:19:03.353000Z,0.498,0.502,0.992,2026-09-08T03:00:00Z,2026-09-08T03:19:03.747000Z,78870.1,78870.2,100405641.13227999,96209200.45691,0.021343458313986787,100405641.13227999,96298003.58703001,0.020882366217013698,FULL,1,0,0.0077,
2026-09-08T03:18:53.464774Z,2026-09-08T02:18:53.464774Z,Bitget USDT Futures,ETHUSDT,OK,7,7,FULL,15289,46816513.610300004,20836080.872700002,25980432.7376,0.4450583622296022,0.5549416377703977,-5144351.864899997,2482.5,2483.246,2482.5,-3.0041324943241854,466633.27,1161876359.311,1161876359.311,2026-09-08T03:19:10.070000Z,0.4976,0.5024,0.9904,2026-09-08T03:00:00Z,2026-09-08T03:19:10.458000Z,2482.41,2482.42,53121364.696499996,62688153.8963,-0.08260796967335624,80412944.5563,87058905.7958,-0.03968404974046233,FULL,0,0.0,0.0,
2026-09-08T04:19:00.723437Z,2026-09-08T03:19:00.723437Z,Bitget USDT Futures,BTCUSDT,OK,7,7,FULL,28478,69632251.60496,37838039.71034,31794211.89462,0.5433981931965094,0.4566018068034907,6043827.815719999,78809.9,78836.0805,78809.9,-3.3208779322813076,20625.2663,1633347236.14698,1633347236.14698,2026-09-08T04:19:09.903000Z,0.4979,0.5021,0.9916,2026-09-08T04:00:00Z,2026-09-08T04:19:10.249000Z,78809.9,78810.0,84951427.93623,87377803.90907,-0.014079886197242233,84951427.93623,87377803.90907,-0.014079886197242233,FULL,6,0.1646,0,
2026-09-08T04:19:00.723437Z,2026-09-08T03:19:00.723437Z,Bitget USDT Futures,ETHUSDT,OK,7,7,FULL,12428,44285880.144099995,26614484.4645,17671395.6796,0.6009699790971801,0.39903002090281997,8943088.784899998,2483.25,2484.271,2483.45,-3.3047924320672717,462768.54,1151938915.5459,1151938915.5459,2026-09-08T04:19:15.594000Z,0.497,0.503,0.988,2026-09-08T04:00:00Z,2026-09-08T04:19:15.928000Z,2483.14,2483.15,45613229.366799995,51984891.116399996,-0.0652846767750695,72057962.4295,78431614.2849,-0.04235277947186967,FULL,1,0.01,0,
2026-09-08T05:17:56.818735Z,2026-09-08T04:17:56.818735Z,Bitget USDT Futures,BTCUSDT,OK,7,7,FULL,34271,98161448.89313,44038371.69011,54123077.20302,0.4486320463551358,0.5513679536448641,-10084705.512910001,78739.8,78769.288,78739.8,-3.7435910300465114,21043.1052,1665356727.11358,1665356727.11358,2026-09-08T05:18:08.749000Z,0.4979,0.5021,0.9916,2026-09-08T05:00:00Z,2026-09-08T05:18:09.159000Z,78739.7,78739.8,80793968.80942,86453387.78643,-0.03383861540296791,80793968.80942,86453387.78643,-0.03383861540296791,FULL,1,0,0.0001,
2026-09-08T05:17:56.818735Z,2026-09-08T04:17:56.818735Z,Bitget USDT Futures,ETHUSDT,OK,7,7,FULL,11355,40178881.0872,19566487.0133,20612394.0739,0.48698436800255746,0.5130156319974425,-1045907.0605999976,2480.37,2480.9435,2480.37,-2.3116205588724625,457122.17,1137540919.7832,1137540919.7832,2026-09-08T05:18:14.361000Z,0.4972,0.5028,0.9888,2026-09-08T05:00:00Z,2026-09-08T05:18:14.759000Z,2480.37,2480.38,40064760.440400004,54645807.5375,-0.153953749918408,66872048.8671,81614691.916,-0.09928592257563999,FULL,0,0.0,0.0,
2026-09-08T06:23:58.166030Z,2026-09-08T05:23:58.166030Z,Bitget USDT Futures,BTCUSDT,OK,7,7,FULL,47116,126713465.91104,46273868.37522,80439597.53581999,0.3651850893866866,0.6348149106133134,-34165729.16059999,78412.3,78443.204,78412.3,-3.9396656974888256,22213.1168,1756501226.41003,1756501226.41003,2026-09-08T06:24:11.115000Z,0.4973,0.5027,0.9892,2026-09-08T06:00:00Z,2026-09-08T06:24:11.368000Z,78413.2,78413.3,98618663.57756,83215676.42181,0.08470890127686201,98618663.57756,86530462.58769,0.06528899833467747,FULL,1,0,0.0002,
2026-09-08T06:23:58.166030Z,2026-09-08T05:23:58.166030Z,Bitget USDT Futures,ETHUSDT,OK,7,7,FULL,21368,89303009.31889999,43492010.889,45810998.4299,0.4870161847927268,0.5129838152072733,-2318987.5408999994,2468.23,2469.021,2468.25,-3.1226951897134203,480660.85,1195200024.4872,1195200024.4872,2026-09-08T06:24:18.524000Z,0.498,0.502,0.992,2026-09-08T06:00:00Z,2026-09-08T06:24:18.776000Z,2468.06,2468.07,37916365.5133,35217642.473299995,0.03690106852197245,57864210.5389,54184520.4233,0.03284008737985047,FULL,0,0.0,0.0,
2026-09-08T07:19:49.714514Z,2026-09-08T06:19:49.714514Z,Bitget USDT Futures,BTCUSDT,OK,7,7,FULL,40979,127600930.05172999,58633510.43402,68967419.61771,0.45950692060198706,0.5404930793980129,-10333909.183689997,78419.1,78447.0525,78423.3,-3.027838426434837,23227.9835,1835641666.95683,1835641666.95683,2026-09-08T07:20:02.390000Z,0.4978,0.5022,0.9912,2026-09-08T07:00:00Z,2026-09-08T07:20:02.717000Z,78419.0,78419.1,87457150.91148,86710405.1877,0.004287513360724633,87457150.91148,86710405.1877,0.004287513360724633,FULL,8,0.4237,0,
2026-09-08T07:19:49.714514Z,2026-09-08T06:19:49.714514Z,Bitget USDT Futures,ETHUSDT,OK,7,7,FULL,20964,78838759.5759,48142369.3411,30696390.2348,0.6106434144838639,0.38935658551613606,17445979.1063,2473.91,2474.8845,2473.95,-3.7759337860021613,492693.4,1224497822.6289,1224497822.6289,2026-09-08T07:20:10.425000Z,0.4979,0.5021,0.9916,2026-09-08T07:00:00Z,2026-09-08T07:20:10.731000Z,2473.91,2473.92,51544646.3806,63544403.8418,-0.10426497949206695,79179931.5324,86430190.4231,-0.04377908068112024,FULL,4,26.009999999999998,0,
2026-09-08T08:20:44.036808Z,2026-09-08T07:20:44.036808Z,Bitget USDT Futures,BTCUSDT,OK,7,7,FULL,38101,115575151.30947,55461345.59608,60113805.71339,0.47987257613510564,0.5201274238648943,-4652460.117310002,78318.3,78345.78,78318.6,-3.4692359945864837,22338.6912,1763775072.83499,1763775072.83499,2026-09-08T08:20:55.034000Z,0.4976,0.5024,0.9904,2026-09-08T08:00:00Z,2026-09-08T08:20:55.318000Z,78318.2,78318.3,74503953.19215,97296290.56621,-0.1326676660955023,74503953.19215,97296290.56621,-0.1326676660955023,FULL,3,2.5085,0.0015,
2026-09-08T08:20:44.036808Z,2026-09-08T07:20:44.036808Z,Bitget USDT Futures,ETHUSDT,OK,7,7,FULL,16686,74001608.3861,41094068.908,32907539.478099998,0.5553131858106864,0.4446868141893136,8186529.429900002,2472.17,2473.292,2472.23,-4.293872296518009,475904.13,1182476262.2129,1182476262.2129,2026-09-08T08:21:01.436000Z,0.497,0.503,0.988,2026-09-08T08:00:00Z,2026-09-08T08:21:01.714000Z,2472.08,2472.09,48177103.1055,54614242.7255,-0.06262336160656319,73507841.8259,82278144.4466,-0.05629712165097466,FULL,1,0,0.74,
2026-09-08T09:19:31.340484Z,2026-09-08T08:19:31.340484Z,Bitget USDT Futures,BTCUSDT,OK,7,7,FULL,27559,55258074.422759995,29656780.68719,25601293.73557,0.5366958765210755,0.4633041234789245,4055486.9516200013,78405.5,78434.887,78405.5,-3.7466746143210994,22278.7164,1758289573.87089,1758289573.87089,2026-09-08T09:19:40.890000Z,0.4976,0.5024,0.9904,2026-09-08T09:00:00Z,2026-09-08T09:19:41.289000Z,78405.4,78405.5,83492754.02391,84138815.92257,-0.0038540586290892183,83492754.02391,84138815.92257,-0.0038540586290892183,FULL,0,0.0,0.0,
2026-09-08T09:19:31.340484Z,2026-09-08T08:19:31.340484Z,Bitget USDT Futures,ETHUSDT,OK,7,7,FULL,12112,42635428.7272,22521434.0816,20113994.6456,0.5282328512679424,0.47176714873205744,2407439.4360000007,2479.07,2480.1345,2479.07,-4.292105932157675,474624.28,1179031585.2631,1179031585.2631,2026-09-08T09:19:47Z,0.497,0.503,0.988,2026-09-08T09:00:00Z,2026-09-08T09:19:47.385000Z,2479.12,2479.13,46036986.6977,61543160.4912,-0.14413601578619062,71034326.0041,87276951.2796,-0.10259929396181032,FULL,0,0.0,0.0,
2026-09-08T10:20:04.284331Z,2026-09-08T09:20:04.284331Z,Bitget USDT Futures,BTCUSDT,OK,7,7,FULL,30521,100582258.47845,58553437.9295,42028820.54895,0.5821447918873806,0.4178552081126194,16524617.380549997,78798.4,78827.857,78799.4,-3.610018219829536,22783.8437,1797467675.90683,1797467675.90683,2026-09-08T10:20:12.609000Z,0.4973,0.5027,0.9892,2026-09-08T10:00:00Z,2026-09-08T10:20:12.852000Z,78798.3,78798.4,65859288.28532,68174611.15624,-0.017274158855085046,70048094.56005,68174611.15624,0.013554092969757271,FULL,0,0.0,0.0,
2026-09-08T10:20:04.284331Z,2026-09-08T09:20:04.284331Z,Bitget USDT Futures,ETHUSDT,OK,7,7,FULL,18742,86333884.44049999,45555557.2869,40778327.1536,0.5276671793714576,0.47233282062854254,4777230.133299999,2495.81,2496.4745,2495.09,-5.5458207163727735,486413.61,1208408046.5071,1208408046.5071,2026-09-08T10:20:19.708000Z,0.4975,0.5025,0.99,2026-09-08T10:00:00Z,2026-09-08T10:20:20.005000Z,2495.5,2495.51,34544149.1223,53395241.6007,-0.2143646018401355,61986205.4615,83913266.5239,-0.1502888308231453,FULL,1,0,40.21,
2026-09-08T11:17:57.656276Z,2026-09-08T10:17:57.656276Z,Bitget USDT Futures,BTCUSDT,OK,7,7,FULL,39940,109079993.00007,56143829.45523,52936163.54484,0.514703273360074,0.48529672663992585,3207665.910389997,78313.4,78342.2975,78319.1,-2.961044128172441,23619.0988,1862778859.12686,1862778859.12686,2026-09-08T11:18:10.770000Z,0.4977,0.5023,0.9908,2026-09-08T11:00:00Z,2026-09-08T11:18:11.138000Z,78313.4,78313.5,79565798.85288,81335211.25545,-0.010996900525227902,79565798.85288,81393038.8787,-0.011352219310052205,FULL,1,0,0.0046,
2026-09-08T11:17:57.656276Z,2026-09-08T10:17:57.656276Z,Bitget USDT Futures,ETHUSDT,OK,7,7,FULL,20151,78423980.48699999,38669426.2852,39754554.201799996,0.49308165748625915,0.5069183425137409,-1085127.9165999964,2472.0,2473.1535,2472.07,-4.381046303837399,505948.86,1256908002.199,1256908002.199,2026-09-08T11:18:19.442000Z,0.498,0.502,0.992,2026-09-08T11:00:00Z,2026-09-08T11:18:19.802000Z,2472.22,2472.23,58973176.4627,54091715.2298,0.04317397876412423,78798509.4849,78303965.1183,0.003147909463864795,FULL,2,0,3.21,
2026-09-08T12:24:27.333506Z,2026-09-08T11:24:27.333506Z,Bitget USDT Futures,BTCUSDT,OK,7,7,FULL,27657,66487451.565010004,31998739.1664,34488712.39861,0.4812748633493994,0.5187251366506006,-2489973.232210003,78292.8,78315.2435,78292.9,-2.8530205616994486,24340.0613,1918928507.99469,1918928507.99469,2026-09-08T12:24:34.852000Z,0.4981,0.5019,0.9924,2026-09-08T12:00:00Z,2026-09-08T12:24:35.113000Z,78294.3,78294.4,91248063.43133,85468035.15918,0.03270798935836394,91248063.43133,88746850.33536,0.01389602096874843,FULL,0,0.0,0.0,
2026-09-08T12:24:27.333506Z,2026-09-08T11:24:27.333506Z,Bitget USDT Futures,ETHUSDT,OK,7,7,FULL,10914,42308229.77949999,21140822.8782,21167406.9013,0.4996858291727337,0.5003141708272664,-26584.023099999875,2474.4,2475.309,2474.49,-3.3086778256796734,516227.96,1282176464.5084,1282176464.5084,2026-09-08T12:24:39.280000Z,0.4973,0.5027,0.9892,2026-09-08T12:00:00Z,2026-09-08T12:24:39.528000Z,2474.39,2474.4,51678620.9462,56479983.2614,-0.044391866466622014,77248691.7924,77648610.997,-0.002581834527769188,FULL,0,0.0,0.0,
2026-09-08T13:20:58.300759Z,2026-09-08T12:20:58.300759Z,Bitget USDT Futures,BTCUSDT,OK,7,7,FULL,27474,61987029.67154,33499201.81882,28487827.85272,0.5404227625735135,0.4595772374264865,5011373.9661,78351.1,78379.9345,78353.8,-3.3343355243553585,24354.9438,1919225287.54873,1919225287.54873,2026-09-08T13:21:05.656000Z,0.498,0.502,0.992,2026-09-08T13:00:00Z,2026-09-08T13:21:05.881000Z,78351.0,78351.1,79723845.31452,87833778.22088,-0.048400858971639746,79723845.31452,87833778.22088,-0.048400858971639746,FULL,0,0.0,0.0,
2026-09-08T13:20:58.300759Z,2026-09-08T12:20:58.300759Z,Bitget USDT Futures,ETHUSDT,OK,7,7,FULL,10175,38007469.0788,14210511.9775,23796957.1013,0.3738873521948456,0.6261126478051544,-9586445.123800002,2468.68,2469.9125,2468.92,-4.018360974324953,504676.02,1252804105.3431,1252804105.3431,2026-09-08T13:21:09.997000Z,0.4965,0.5035,0.986,2026-09-08T13:00:00Z,2026-09-08T13:21:10.235000Z,2468.68,2468.69,57481614.082,49812158.6101,0.07148090033061816,83879133.8685,65734967.3339,0.12127310453213444,FULL,0,0.0,0.0,
2026-09-08T14:21:10.941132Z,2026-09-08T13:21:10.941132Z,Bitget USDT Futures,BTCUSDT,OK,7,7,FULL,140961,388490745.54802,175046335.60019,213444409.94783,0.45058045167398497,0.549419548326015,-38398074.34763998,78297.7,78322.4195,78297.7,-3.1561205792429714,27894.3935,2193266460.04966,2193266460.04966,2026-09-08T14:21:56.496000Z,0.4971,0.5029,0.9884,2026-09-08T14:00:00Z,2026-09-08T14:21:56.846000Z,78290.9,78291.0,79647020.26548,80752449.35182,-0.006891725321645224,85616157.02176,80752449.35182,0.029234527931420905,FULL,38,5.0968,0,
2026-09-08T14:21:10.941132Z,2026-09-08T13:21:10.941132Z,Bitget USDT Futures,ETHUSDT,OK,7,7,FULL,66698,245608435.3842,124460368.7433,121148066.6409,0.5067430544419589,0.4932569455580411,3312302.102400005,2478.34,2479.5585,2478.48,-4.3495646503199925,578842.82,1434311210.4822,1434311210.4822,2026-09-08T14:22:19.773000Z,0.4976,0.5024,0.9904,2026-09-08T14:00:00Z,2026-09-08T14:22:20.119000Z,2478.66,2478.67,40180169.854499996,55022272.1571,-0.15590043688996508,55864107.5213,67792334.5687,-0.09646264153968104,FULL,14,160.87,0,
2026-09-08T15:20:11.227363Z,2026-09-08T14:20:11.227363Z,Bitget USDT Futures,BTCUSDT,OK,7,7,FULL,63348,157211243.84582,74594067.89893,82617175.94689,0.47448303361867544,0.5255169663813245,-8023108.047959998,78587.9,78626.52,78587.9,-4.911828731579693,27743.0309,2180243584.27779,2180243584.27779,2026-09-08T15:20:33.113000Z,0.4967,0.5033,0.9868,2026-09-08T15:00:00Z,2026-09-08T15:20:33.522000Z,78587.9,78588.0,94135654.72485,76099701.24235,0.10594716579307456,94239986.54449,76099701.24235,0.10649476665027367,FULL,2,0,0.026000000000000002,
2026-09-08T15:20:11.227363Z,2026-09-08T14:20:11.227363Z,Bitget USDT Futures,ETHUSDT,OK,7,7,FULL,28775,105201755.8881,52101011.6445,53100744.2436,0.4952484985128795,0.5047515014871206,-999732.5991000012,2486.5,2488.195,2486.74,-5.847612425876614,582830.01,1444214117.2567,1444214117.2567,2026-09-08T15:20:44.846000Z,0.4985,0.5015,0.994,2026-09-08T15:00:00Z,2026-09-08T15:20:45.240000Z,2486.63,2486.64,60023760.37,52596834.2318,0.06594642982005085,82628274.3338,78679746.2729,0.024478188040799743,FULL,1,0,0.71,
2026-09-08T16:20:27.665671Z,2026-09-08T15:20:27.665671Z,Bitget USDT Futures,BTCUSDT,OK,7,7,FULL,50694,132117006.26389,56968199.18819,75148807.0757,0.43119505050244583,0.5688049494975542,-18180607.88751,78555.2,78593.5655,78557.2,-4.627032730815106,27711.0432,2177511974.75058,2177511974.75058,2026-09-08T16:20:44.222000Z,0.4977,0.5023,0.9908,2026-09-08T16:00:00Z,2026-09-08T16:20:44.587000Z,78555.2,78555.3,78886711.4633,97302445.07169999,-0.1045225141579113,78886711.4633,97518177.8783,-0.10561763046669874,FULL,1,0,0.0032,
2026-09-08T16:20:27.665671Z,2026-09-08T15:20:27.665671Z,Bitget USDT Futures,ETHUSDT,OK,7,7,FULL,26368,100604641.2808,49726107.8551,50878533.4257,0.4942725029584697,0.5057274970415303,-1152425.570600003,2487.59,2488.5175,2487.59,-3.7271186559861835,585764.03,1452276321.8124,1452276321.8124,2026-09-08T16:20:54.573000Z,0.4994,0.5006,0.9976,2026-09-08T16:00:00Z,2026-09-08T16:20:54.915000Z,2487.71,2487.72,50059937.9876,52522622.1169,-0.024006849963495575,74388009.6494,76742384.66499999,-0.015578434942094679,FULL,2,0,9.62,
2026-09-08T17:18:38.036227Z,2026-09-08T16:18:38.036227Z,Bitget USDT Futures,BTCUSDT,OK,7,7,FULL,32417,72162795.41498,33173361.71854,38989433.69644,0.45970172756990607,0.540298272430094,-5816071.977899995,78629.1,78666.354,78629.1,-4.7356967884903955,27675.4925,2174504878.82942,2174504878.82942,2026-09-08T17:18:48.754000Z,0.4983,0.5017,0.9932,2026-09-08T17:00:00Z,2026-09-08T17:18:49.175000Z,78629.1,78629.2,78993186.70398,79548403.70258,-0.0035020274312640726,78993186.70398,79653305.72632,-0.004160943064215664,FULL,2,0,0.569,
2026-09-08T17:18:38.036227Z,2026-09-08T16:18:38.036227Z,Bitget USDT Futures,ETHUSDT,OK,7,7,FULL,16951,74429161.76820001,36992543.364,37436618.4042,0.4970167940250152,0.5029832059749847,-444075.0402000025,2493.4,2494.776,2493.53,-4.994436374246014,598914.05,1485389907.5521,1485389907.5521,2026-09-08T17:18:56.001000Z,0.4993,0.5007,0.9972,2026-09-08T17:00:00Z,2026-09-08T17:18:56.389000Z,2493.26,2493.27,46856958.2972,41068510.3074,0.06583357565975102,73687871.2917,68844803.0487,0.033978652722348186,FULL,1,0,2.93,
2026-09-08T18:22:05.349741Z,2026-09-08T17:22:05.349741Z,Bitget USDT Futures,BTCUSDT,OK,7,7,FULL,21761,60666628.225150004,33934481.18015,26732147.044999998,0.5593599343317731,0.4406400656682268,7202334.135150004,78749.2,78780.4645,78749.2,-3.968559997511445,27929.5003,2194157479.14862,2194157479.14862,2026-09-08T18:22:11.180000Z,0.4986,0.5014,0.9944,2026-09-08T18:00:00Z,2026-09-08T18:22:11.413000Z,78749.6,78749.7,88175364.53427,78896140.66392,0.055540433776199265,98133686.32285,78896140.66392,0.10866838648815765,FULL,1,0.0197,0,
2026-09-08T18:22:05.349741Z,2026-09-08T17:22:05.349741Z,Bitget USDT Futures,ETHUSDT,OK,7,7,FULL,10526,46666461.3949,21156449.7556,25510011.6393,0.4533544889245043,0.5466455110754956,-4353561.883699998,2501.41,2502.331,2501.41,-3.680568238175752,603028.77,1495651698.599,1495651698.599,2026-09-08T18:22:15.552000Z,0.4989,0.5011,0.9956,2026-09-08T18:00:00Z,2026-09-08T18:22:15.803000Z,2501.4,2501.41,47335215.2661,49424304.23,-0.021590526438943335,70724938.193,79524571.6634,-0.05856680317167213,FULL,1,1.32,0,
2026-09-08T19:17:14.766023Z,2026-09-08T18:17:14.766023Z,Bitget USDT Futures,BTCUSDT,OK,7,7,FULL,36470,67975687.81671,28119916.21968,39855771.59703,0.4136760821825399,0.5863239178174602,-11735855.377349999,78457.4,78492.0885,78457.4,-4.419362596015386,28333.6047,2225558106.10739,2225558106.10739,2026-09-08T19:17:24.950000Z,0.4988,0.5012,0.9952,2026-09-08T19:00:00Z,2026-09-08T19:17:25.220000Z,78457.4,78457.5,88012650.58745,82362537.84552,0.03316276738354361,88012650.58745,82362537.84552,0.03316276738354361,FULL,1,0,0.0037,
2026-09-08T19:17:14.766023Z,2026-09-08T18:17:14.766023Z,Bitget USDT Futures,ETHUSDT,OK,7,7,FULL,21448,82520540.2377,42878049.174,39642491.0637,0.5196045620943586,0.48039543790564143,3235558.1103000045,2485.01,2486.3465,2485.16,-4.772062140173672,625167.56,1550758993.1913,1550758993.1913,2026-09-08T19:17:32.542000Z,0.4987,0.5013,0.9948,2026-09-08T19:00:00Z,2026-09-08T19:17:32.793000Z,2484.86,2484.87,57831216.8195,36590560.8633,0.22495505250447348,84344155.8512,62755782.8051,0.1467599051590455,FULL,0,0.0,0.0,
2026-09-08T20:18:07.814628Z,2026-09-08T19:18:07.814628Z,Bitget USDT Futures,BTCUSDT,OK,7,7,FULL,33238,53456680.078600004,30904061.21629,22552618.86231,0.5781141135373583,0.42188588646264163,8351442.353980001,78511.2,78547.475,78511.2,-4.618226111025026,28400.4395,2230248145.63841,2230248145.63841,2026-09-08T20:18:16.907000Z,0.4986,0.5014,0.9944,2026-09-08T20:00:00Z,2026-09-08T20:18:17.160000Z,78511.2,78511.3,92759219.44475,84031349.8457,0.04936841164140914,92759219.44475,84031349.8457,0.04936841164140914,FULL,0,0.0,0.0,
2026-09-08T20:18:07.814628Z,2026-09-08T19:18:07.814628Z,Bitget USDT Futures,ETHUSDT,OK,7,7,FULL,13964,52580378.2526,29198296.2869,23382081.9657,0.5553078402484903,0.4446921597515096,5816214.321199998,2486.31,2487.6075,2486.53,-4.331471102253515,636818.23,1579567989.5161,1579567989.5161,2026-09-08T20:18:22.100000Z,0.4983,0.5017,0.9932,2026-09-08T20:00:00Z,2026-09-08T20:18:22.344000Z,2486.32,2486.33,50032019.1071,52341852.8102,-0.02256272679581694,75565650.8312,76595707.7512,-0.006769503963400764,FULL,0,0.0,0.0,
2026-09-08T21:16:30.100748Z,2026-09-08T20:16:30.100748Z,Bitget USDT Futures,BTCUSDT,OK,7,7,FULL,17485,34930689.09132,15592680.69737,19338008.39395,0.4463891524328576,0.5536108475671424,-3745327.69658,78540.0,78576.1735,78544.2,-4.069108811974864,28576.8766,2243909512.42278,2243909512.42278,2026-09-08T21:16:34.840000Z,0.4986,0.5014,0.9944,2026-09-08T21:00:00Z,2026-09-08T21:16:35.070000Z,78539.9,78540.0,95832652.26016,96837431.48824,-0.00521502460855368,99416226.7951,96837431.48824,0.01314011330752816,FULL,0,0.0,0.0,
2026-09-08T21:16:30.100748Z,2026-09-08T20:16:30.100748Z,Bitget USDT Futures,ETHUSDT,OK,7,7,FULL,6777,21599994.996799998,11224390.0177,10375604.9791,0.5196478063704586,0.4803521936295415,848785.0385999996,2486.26,2487.3735,2486.32,-4.235391267133348,634834.5,1574553127.5662,1574553127.5662,2026-09-08T21:16:38.062000Z,0.4981,0.5019,0.9924,2026-09-08T21:00:00Z,2026-09-08T21:16:38.292000Z,2486.25,2486.26,57052373.508,52239449.5018,0.04403736595891931,83635243.8018,79477946.9591,0.02548718974416969,FULL,0,0.0,0.0,
2026-09-08T22:17:42.212861Z,2026-09-08T21:17:42.212861Z,Bitget USDT Futures,BTCUSDT,OK,7,7,FULL,17233,29581688.597120002,13654933.83034,15926754.76678,0.46160089156199857,0.5383991084380013,-2271820.9364400003,78448.4,78484.466,78449.2,-4.493373249172539,28538.7121,2240653152.64739,2240653152.64739,2026-09-08T22:17:48.473000Z,0.4986,0.5014,0.9944,2026-09-08T22:00:00Z,2026-09-08T22:17:48.849000Z,78448.4,78448.5,94291853.24068,102873912.27194,-0.04352712555826883,94291853.24068,102873912.27194,-0.04352712555826883,FULL,0,0.0,0.0,
2026-09-08T22:17:42.212861Z,2026-09-08T21:17:42.212861Z,Bitget USDT Futures,ETHUSDT,OK,7,7,FULL,7469,37848717.7636,15343247.2491,22505470.5145,0.4053835415226658,0.5946164584773341,-7162223.2654,2483.18,2484.361,2483.32,-4.19021229201233,639541.22,1586193178.9773,1586193178.9773,2026-09-08T22:17:52.867000Z,0.498,0.502,0.992,2026-09-08T22:00:00Z,2026-09-08T22:17:53.244000Z,2483.0,2483.01,54623767.809,40882593.6543,0.1438770563988064,80366928.4415,66690620.5919,0.09299969936595234,FULL,0,0.0,0.0,
2026-09-08T23:16:30.537877Z,2026-09-08T22:16:30.537877Z,Bitget USDT Futures,BTCUSDT,OK,7,7,FULL,12072,18047453.42538,10493707.99665,7553745.42873,0.5814508977700298,0.4185491022299702,2939962.5679199994,78456.2,78487.353,78457.0,-3.867247249376149,27728.6065,2176578329.98021,2176578329.98021,2026-09-08T23:16:34.203000Z,0.4984,0.5016,0.9936,2026-09-08T23:00:00Z,2026-09-08T23:16:34.464000Z,78456.2,78456.3,84705091.46307,96360056.9108,-0.06436890562541824,84705091.46307,96360056.9108,-0.06436890562541824,FULL,0,0.0,0.0,
2026-09-08T23:16:30.537877Z,2026-09-08T22:16:30.537877Z,Bitget USDT Futures,ETHUSDT,OK,7,7,FULL,5728,22215544.0007,11833887.3943,10381656.6064,0.5326850152274966,0.4673149847725034,1452230.7879000008,2483.24,2484.18,2483.24,-3.783944802712158,626295.88,1553326138.9755,1553326138.9755,2026-09-08T23:16:37.325000Z,0.4978,0.5022,0.9912,2026-09-08T23:00:00Z,2026-09-08T23:16:37.578000Z,2483.24,2483.25,49690486.8175,51631215.9959,-0.01915413109444238,71548566.8753,77605916.5994,-0.040611248036184294,FULL,0,0.0,0.0,
