asset,setup_time,direction,regime,v3_nofib_score,v3_fib_score,segment_gate,entry,stop,tp,R,outcome,MFE,MAE,false_start,split,tier
BTCUSDT,2026-05-17 22:00:00+00:00,SHORT,BEAR_TREND,77.0,77.0,True,78087.7,78592.45826133418,76573.42521599746,3.0,TP3R,4.107907009821518,0.05507586924188577,False,OOS,75+
BTCUSDT,2026-05-18 04:00:00+00:00,SHORT,BEAR_TREND,58.0,58.0,True,76996.9,78489.95621178279,72517.73136465161,0.09812088710650128,TIME,0.658180175833164,0.509424892376829,False,OOS,55-59
BTCUSDT,2026-05-18 10:00:00+00:00,SHORT,BEAR_TREND,58.0,58.0,True,76744.6,78488.86412959565,71511.80761121308,-0.01588062239542732,TIME,0.41874392049174985,0.580703336618409,False,OOS,55-59
BTCUSDT,2026-05-18 16:00:00+00:00,SHORT,BEAR_TREND,64.0,64.0,True,76481.7,77802.48881569321,72519.33355292035,0.03543337090982248,TIME,0.2836183919405634,0.6836066366341247,False,OOS,60-64
BTCUSDT,2026-05-19 02:00:00+00:00,SHORT,BEAR_TREND,67.0,67.0,True,76687.9,77501.56690712625,74246.89927862122,-0.11577219028448751,TIME,0.7138056063399224,0.7415810999750758,False,OOS,65-69
BTCUSDT,2026-05-19 10:00:00+00:00,SHORT,BEAR_TREND,73.0,73.0,True,76772.3,77422.50745498003,74821.67763505991,-1.0,SL,1.0230580946206262,1.2914339778306385,False,OOS,70-74
BTCUSDT,2026-05-19 16:00:00+00:00,SHORT,BEAR_TREND,72.0,72.0,True,76435.0,77329.46350114599,73751.60949656203,-1.0,SL,0.005366345293970218,1.5548985489269311,True,OOS,70-74
BTCUSDT,2026-05-19 22:00:00+00:00,SHORT,BEAR_TREND,77.0,77.0,True,76747.0,77105.0741493716,75672.77755188518,-1.0,SL,0.7316920265252088,3.012783809982433,False,OOS,75+
BTCUSDT,2026-05-20 04:00:00+00:00,SHORT,BEAR_TREND,77.0,77.0,True,76790.2,77076.65835596035,75930.82493211895,-1.0,SL,0.48942541588629157,4.746937806863014,True,OOS,75+
BTCUSDT,2026-05-22 16:00:00+00:00,SHORT,BEAR_TREND,63.0,63.0,True,76848.3,77895.59280208635,73706.42159374096,1.291233929332886,TIME,2.525272774463265,0.21178413482661929,False,OOS,60-64
BTCUSDT,2026-05-22 22:00:00+00:00,SHORT,BEAR_TREND,55.0,55.0,True,75874.8,77585.75558674341,70741.93323976977,-0.43887755229768316,TIME,0.9767641036088595,0.9072123274423596,False,OOS,55-59
BTCUSDT,2026-05-23 04:00:00+00:00,SHORT,BEAR_TREND,58.0,58.0,True,75597.5,77103.15013981517,71080.54958055448,-1.0,SL,0.9257794776754062,1.2150897154797065,False,OOS,55-59
BTCUSDT,2026-05-23 10:00:00+00:00,SHORT,BEAR_TREND,62.0,62.0,True,74720.5,76088.22322167012,70617.33033498963,-1.0,SL,0.07282175108380812,1.97883603723208,True,OOS,60-64
BTCUSDT,2026-05-23 17:00:00+00:00,SHORT,BEAR_TREND,58.0,58.0,False,75425.0,75702.73085116223,74591.80744651332,-1.0,SL,0.330175778514553,7.831322990939755,True,OOS,55-59
BTCUSDT,2026-05-26 20:00:00+00:00,SHORT,BEAR_TREND,47.0,48.0,True,76089.2,78124.07481042354,69984.57556872937,0.40169547326101074,TIME,0.7161128500562122,0.033712147621370044,False,OOS,<55
BTCUSDT,2026-05-27 02:00:00+00:00,SHORT,BEAR_TREND,51.0,52.0,False,75788.4,78116.99137126718,68802.62588619842,0.6243688858164926,TIME,0.7250735448191532,0.1576489565879627,False,OOS,<55
BTCUSDT,2026-05-27 08:00:00+00:00,SHORT,BEAR_TREND,73.0,73.0,True,75883.2,76193.04839855933,74953.654804322,3.0,TP3R,10.377010224838372,0.8788168706570201,False,OOS,70-74
BTCUSDT,2026-05-27 14:00:00+00:00,SHORT,BEAR_TREND,66.0,66.0,True,74983.7,76194.62320936532,71350.93037190402,1.4038875354375364,TIME,2.004833982224531,0.4147248942921922,False,OOS,65-69
BTCUSDT,2026-05-27 20:00:00+00:00,SHORT,BEAR_TREND,78.0,78.0,True,75271.8,76194.66643558958,72503.20069323128,2.0119921240973335,TIME,2.942787704988979,0.12916278607948942,False,OOS,75+
BTCUSDT,2026-05-28 02:00:00+00:00,SHORT,BEAR_TREND,60.0,60.0,True,74334.5,75526.12956812765,70759.61129561704,0.6163828253725546,TIME,1.4924940162356546,0.0177068449494411,False,OOS,60-64
BTCUSDT,2026-05-28 08:00:00+00:00,SHORT,BEAR_TREND,53.0,53.0,True,73419.9,75435.05740511962,67374.42778464113,-0.1298657858364552,TIME,0.4287010026140921,0.25422331709596263,False,OOS,<55
BTCUSDT,2026-05-28 14:00:00+00:00,SHORT,BEAR_TREND,57.0,57.0,True,73283.7,74554.74221838477,69470.57334484569,0.23697088550115958,TIME,0.488968809226335,0.51021121928122,False,OOS,55-59
BTCUSDT,2026-05-28 20:00:00+00:00,SHORT,BEAR_TREND,63.0,63.0,True,73414.9,73766.63505195933,72359.694844122,-1.0,SL,2.783060700226085,2.496765662415563,False,OOS,60-64
BTCUSDT,2026-05-29 02:00:00+00:00,SHORT,BEAR_TREND,68.0,68.0,True,73599.9,73970.08787312428,72489.33638062712,3.0,TP3R,3.1440792216583904,1.8725626913425928,False,OOS,65-69
BTCUSDT,2026-05-29 11:00:00+00:00,SHORT,BEAR_TREND,73.0,73.0,True,73612.3,73942.09317644764,72622.92047065709,3.0,TP3R,3.5667808918016437,2.0643240934613307,False,OOS,70-74
BTCUSDT,2026-05-29 19:00:00+00:00,SHORT,BEAR_TREND,78.0,78.0,True,73395.0,74342.29096369955,70553.12710890136,-0.642674767657867,TIME,0.2796395301454737,0.7535171635252712,False,OOS,75+
BTCUSDT,2026-05-30 01:00:00+00:00,SHORT,BEAR_TREND,71.0,71.0,True,73537.9,74334.9946842028,71146.61594739158,-0.7199897469821671,TIME,0.5116079784271038,0.7516045607545111,False,OOS,70-74
BTCUSDT,2026-05-30 07:00:00+00:00,SHORT,BEAR_TREND,60.0,60.0,False,73507.0,74056.48987900213,71858.53036299362,-1.0,SL,0.10664436641931156,1.3521632124494987,True,OOS,60-64
BTCUSDT,2026-05-31 16:00:00+00:00,SHORT,BEAR_TREND,59.0,59.0,True,73585.9,74221.93822459178,71677.78532622464,3.0,TP3R,4.614502535415546,0.9339061349358889,False,OOS,55-59
BTCUSDT,2026-06-01 01:00:00+00:00,SHORT,BEAR_TREND,70.0,70.0,True,73533.5,74207.22656594847,71512.32030215459,3.0,TP3R,4.27859037433368,0.6906362662795635,False,OOS,70-74
BTCUSDT,2026-06-01 07:00:00+00:00,SHORT,BEAR_TREND,69.0,69.0,True,73091.7,74211.49327899211,69732.32016302364,3.0,TP3R,3.058510945058192,0.015449280081028851,False,OOS,65-69
BTCUSDT,2026-06-01 13:00:00+00:00,SHORT,BEAR_TREND,59.0,59.0,True,71820.9,74108.7433024397,64957.37009268087,1.280638405993806,TIME,1.2924399135407643,0.20416608056237942,False,OOS,55-59
BTCUSDT,2026-06-01 19:00:00+00:00,SHORT,BEAR_TREND,55.0,55.0,True,71404.3,73342.72114282816,65589.03657151553,2.105012120352085,TIME,2.2537929985771434,0.13707031672814962,False,OOS,55-59
BTCUSDT,2026-06-02 01:00:00+00:00,SHORT,BEAR_TREND,46.0,46.0,False,71345.6,72346.80530130319,68341.98409609045,3.0,TP3R,5.188646118072137,0.008889285732316647,False,OOS,<55
BTCUSDT,2026-06-02 07:00:00+00:00,SHORT,BEAR_TREND,61.0,61.0,True,70020.0,71722.74101554306,64911.776953370834,1.751646300156084,TIME,2.737292375912787,0.13484141035199032,False,OOS,60-64
BTCUSDT,2026-06-02 13:00:00+00:00,SHORT,BEAR_TREND,48.0,48.0,True,68891.1,71407.20664949637,61342.78005151093,0.7161858581633255,TIME,1.4037560771547564,0.07905070321236475,False,OOS,<55
BTCUSDT,2026-06-02 19:00:00+00:00,SHORT,BEAR_TREND,48.0,48.0,True,67323.7,70451.44110525522,57940.47668423434,0.4397103064857985,TIME,0.6281210413160746,0.18422240863601783,False,OOS,<55
BTCUSDT,2026-06-03 01:00:00+00:00,SHORT,BEAR_TREND,57.0,57.0,True,66798.9,69485.55406163087,58738.93781510736,1.3790015070831305,TIME,1.4467809814116783,0.2586488561829148,False,OOS,55-59
BTCUSDT,2026-06-03 07:00:00+00:00,SHORT,BEAR_TREND,54.0,54.0,True,67037.4,67971.38342253312,64235.44973240061,3.0,TP3R,6.094968992662257,0.43962236383852055,False,OOS,<55
BTCUSDT,2026-06-03 13:00:00+00:00,SHORT,BEAR_TREND,68.0,68.0,True,67089.1,67555.41913899791,65690.1425830063,3.0,TP3R,12.318387815572427,0.2811379354527857,False,OOS,65-69
BTCUSDT,2026-06-03 19:00:00+00:00,SHORT,BEAR_TREND,50.0,50.0,True,65948.4,67554.2297133047,61130.91086008589,1.2972110197868338,TIME,2.8668045944461054,0.051250764211252776,False,OOS,<55
BTCUSDT,2026-06-04 03:00:00+00:00,SHORT,BEAR_TREND,64.0,64.0,True,63931.0,67061.24387072798,54540.26838781606,0.5082351617639352,TIME,0.5687096831806872,0.2583824243099327,False,OOS,60-64
BTCUSDT,2026-06-04 09:00:00+00:00,SHORT,BEAR_TREND,62.0,62.0,True,63307.0,65912.17279952636,55491.48160142091,0.09204763693356538,TIME,0.8595974901960965,0.4440012578859613,False,OOS,60-64
BTCUSDT,2026-06-04 16:00:00+00:00,SHORT,BEAR_TREND,57.0,57.0,False,63628.1,64826.351389044125,60033.34583286762,3.0,TP3R,3.245562688729574,0.43621898107455964,False,OOS,55-59
BTCUSDT,2026-06-04 22:00:00+00:00,SHORT,BEAR_TREND,55.0,55.0,True,63253.7,64546.930140105665,59374.00957968299,3.0,TP3R,3.227345134145241,0.542285536233095,False,OOS,55-59
BTCUSDT,2026-06-05 04:00:00+00:00,SHORT,BEAR_TREND,60.0,60.0,True,62838.6,64458.23825686116,57979.68522941652,1.6888956459334177,TIME,2.3206416519724127,0.5163498679147918,False,OOS,60-64
BTCUSDT,2026-06-05 10:00:00+00:00,SHORT,BEAR_TREND,68.0,68.0,True,62722.3,64045.57344575572,58752.479662732854,1.6079065191132007,TIME,2.7524923224918942,0.0,False,OOS,65-69
BTCUSDT,2026-06-05 16:00:00+00:00,SHORT,BEAR_TREND,64.0,64.0,True,60867.3,63772.90673952216,52150.47978143354,0.039853982448790355,TIME,0.6151210952566608,0.3847045041559289,False,OOS,60-64
BTCUSDT,2026-06-05 22:00:00+00:00,SHORT,BEAR_TREND,68.0,68.0,True,61370.4,63336.76345139146,55471.309645825626,0.39616277420573287,TIME,0.975964030780772,0.2908923066054932,False,OOS,65-69
BTCUSDT,2026-06-06 04:00:00+00:00,SHORT,BEAR_TREND,53.0,53.0,True,60103.3,62075.693382497586,54186.119852507254,-0.7192277223135213,TIME,0.3305628612353139,0.8419212996431931,False,OOS,<55
BTCUSDT,2026-06-06 10:00:00+00:00,SHORT,BEAR_TREND,68.0,68.0,True,60594.5,62064.28848212423,56185.1345536273,-1.0,SL,0.3051459481787467,1.5974407396407575,True,OOS,65-69
BTCUSDT,2026-06-06 16:00:00+00:00,SHORT,BEAR_TREND,68.0,68.0,True,60751.5,61548.02084436991,58361.937466890275,-1.0,SL,0.4877461810899936,2.7505871509654254,True,OOS,65-69
BTCUSDT,2026-06-06 22:00:00+00:00,SHORT,BEAR_TREND,67.0,67.0,True,60591.4,61358.0152108526,58291.5543674422,-1.0,SL,0.26271328451207226,4.161540176657681,True,OOS,65-69
BTCUSDT,2026-06-07 20:00:00+00:00,SHORT,BEAR_TREND,77.0,77.0,True,61555.7,62994.509703559605,57239.270889321175,-1.0,SL,0.09049146643776658,1.8725895393493102,True,OOS,75+
BTCUSDT,2026-06-09 16:00:00+00:00,SHORT,BEAR_TREND,61.0,61.0,True,60977.3,63554.61932493353,53245.34202519943,-0.5170488527006137,TIME,0.11073521128677477,0.7228052736724984,False,OOS,60-64
BTCUSDT,2026-06-09 22:00:00+00:00,SHORT,BEAR_TREND,70.0,71.0,True,61803.8,62975.619213302525,58288.342360092436,0.500845175891893,TIME,0.9488665037897345,0.8844367699682292,False,OOS,70-74
BTCUSDT,2026-06-10 04:00:00+00:00,SHORT,BEAR_TREND,67.0,67.0,True,61473.7,62299.393756922276,58996.61872923316,-1.0,SL,0.94684014920266,1.7540401484909476,False,OOS,65-69
BTCUSDT,2026-06-10 10:00:00+00:00,SHORT,BEAR_TREND,76.0,77.0,True,61205.4,62165.204617726275,58325.98614682118,-1.0,SL,0.3968516018419807,1.9146605111709216,True,OOS,75+
BTCUSDT,2026-06-10 21:00:00+00:00,SHORT,BEAR_TREND,68.0,69.0,True,61519.2,62895.10022187588,57391.49933437235,-1.0,SL,0.3274946779103333,1.741478024280857,True,OOS,65-69
BTCUSDT,2026-06-11 20:00:00+00:00,LONG,BULL_TREND,63.0,63.0,True,63499.9,62264.13825601384,67207.18523195849,0.0793842344427656,TIME,0.6981119169599864,0.5663713117889152,False,OOS,60-64
BTCUSDT,2026-06-12 02:00:00+00:00,LONG,BULL_TREND,56.0,56.0,True,63640.1,62269.69227293181,67751.32318120456,0.08909757117410294,TIME,0.5272153576846039,0.6130292345893911,False,OOS,55-59
BTCUSDT,2026-06-12 08:00:00+00:00,LONG,BULL_TREND,62.0,62.0,True,63266.3,62758.58024951441,64789.459251456785,0.9769168907170049,TIME,2.159262071155339,0.483928387195912,False,OOS,60-64
BTCUSDT,2026-06-12 14:00:00+00:00,LONG,BULL_TREND,62.0,62.0,True,63418.1,62760.38099682615,65391.25700952155,1.0703659109784256,TIME,1.436023583691936,0.20890380137562106,False,OOS,60-64
BTCUSDT,2026-06-12 20:00:00+00:00,LONG,BULL_TREND,56.0,56.0,True,63597.9,62877.48184363146,65759.15446910562,0.8969790590194718,TIME,1.006498786281369,0.34091311806744345,False,OOS,55-59
BTCUSDT,2026-06-13 02:00:00+00:00,LONG,BULL_TREND,62.0,62.0,True,63762.1,62985.52598851336,66091.82203445992,1.0622297267208904,TIME,1.2566735244355882,0.5177870931197329,False,OOS,60-64
BTCUSDT,2026-06-13 08:00:00+00:00,LONG,BULL_TREND,57.0,57.0,True,63762.3,63322.305045487556,65082.284863537345,1.4700168567085192,TIME,2.217525428402145,0.18000206408676858,False,OOS,55-59
BTCUSDT,2026-06-13 14:00:00+00:00,LONG,BULL_TREND,48.0,48.0,True,64122.0,63334.02913650386,66485.91259048843,0.19493106549459424,TIME,0.7817547939106197,0.32881926477636436,False,OOS,<55
BTCUSDT,2026-06-13 20:00:00+00:00,LONG,BULL_TREND,52.0,52.0,True,64244.1,63619.80353150567,66116.98940548298,-0.7235344468460664,TIME,0.791130536411945,0.9516312040541284,False,OOS,<55
BTCUSDT,2026-06-14 02:00:00+00:00,LONG,BULL_TREND,53.0,53.0,True,64587.0,63837.635346899646,66835.09395930107,-1.0,SL,1.725461688979401,1.2503925773965188,False,OOS,<55
BTCUSDT,2026-06-14 08:00:00+00:00,LONG,BULL_TREND,52.0,52.0,True,64409.1,64090.016662036454,65366.35001389063,-1.0,SL,4.975816067780392,2.379002315961503,False,OOS,<55
BTCUSDT,2026-06-14 22:00:00+00:00,LONG,BULL_TREND,60.0,60.0,True,65090.1,63616.9720937688,69509.48371869358,0.8390310133776173,TIME,1.469865577076489,0.08478557732270632,False,OOS,60-64
BTCUSDT,2026-06-15 04:00:00+00:00,LONG,BULL_TREND,53.0,53.0,True,65692.7,63613.14912784428,71931.35261646716,0.20441913958052654,TIME,0.7514603373852832,0.10757130445580468,False,OOS,<55
BTCUSDT,2026-06-15 10:00:00+00:00,LONG,BULL_TREND,55.0,55.0,True,65700.3,64042.957509877226,70672.32747036833,0.48849287629137866,TIME,0.9383093773724394,0.05623460482998464,False,OOS,55-59
BTCUSDT,2026-06-15 16:00:00+00:00,LONG,BULL_TREND,53.0,53.0,True,67210.7,65429.8897213046,72553.13083608619,-1.0,SL,0.014937020702448272,1.0567661375913973,True,OOS,<55
BTCUSDT,2026-06-15 22:00:00+00:00,LONG,BULL_TREND,61.0,61.0,True,66326.1,65431.57047919693,69009.68856240922,-1.0,SL,0.7049515810656128,1.1148877446824412,False,OOS,60-64
BTCUSDT,2026-06-16 06:00:00+00:00,LONG,BULL_TREND,56.0,56.0,True,66153.4,65569.82620210675,67904.12139367973,-1.0,SL,1.3765182790933896,1.4130175189099876,False,OOS,55-59
BTCUSDT,2026-06-16 12:00:00+00:00,LONG,BULL_TREND,67.0,67.0,True,66519.9,65570.72611829663,69367.42164511008,-1.0,SL,0.28150795670915607,2.10172239086478,True,OOS,65-69
BTCUSDT,2026-06-19 04:00:00+00:00,SHORT,BEAR_TREND,71.0,71.0,True,62843.0,63614.51816847971,60528.44549456086,-1.0,SL,0.7395807685571076,1.1849364504292101,False,OOS,70-74
BTCUSDT,2026-06-19 10:00:00+00:00,SHORT,BEAR_TREND,62.0,62.0,True,62520.9,63128.17960781268,60699.06117656197,-1.0,SL,0.3387237070925242,2.2610671959588458,True,OOS,60-64
BTCUSDT,2026-06-23 08:00:00+00:00,SHORT,BEAR_TREND,58.0,58.0,True,62638.8,64678.56551813443,56519.50344559673,0.0008824543723286373,TIME,0.3769060674695345,0.22164312318285032,False,OOS,55-59
BTCUSDT,2026-06-23 14:00:00+00:00,SHORT,BEAR_TREND,62.0,62.0,True,62702.5,64290.36451399939,57938.90645800183,0.9392489011821161,TIME,1.0233240844379914,0.3193597410416047,False,OOS,60-64
BTCUSDT,2026-06-23 20:00:00+00:00,SHORT,BEAR_TREND,62.0,62.0,True,62416.1,63113.53589466906,60323.79231599281,-1.0,SL,4.812055166148979,1.1377389751018196,False,OOS,60-64
BTCUSDT,2026-06-24 03:00:00+00:00,SHORT,BEAR_TREND,62.0,62.0,False,62555.9,63129.34256714635,60835.57229856096,-1.0,SL,6.096338500639806,1.1399572292880866,False,OOS,60-64
BTCUSDT,2026-06-24 09:00:00+00:00,SHORT,BEAR_TREND,67.0,67.0,True,62750.1,63125.1656754261,61624.9029737217,-1.0,SL,9.838543598551896,1.225118772806861,False,OOS,65-69
BTCUSDT,2026-06-24 15:00:00+00:00,SHORT,BEAR_TREND,56.0,56.0,True,60871.9,63256.81084670659,53717.167459880235,0.7710980066779195,TIME,1.1916168706786192,0.44412561646179993,False,OOS,55-59
BTCUSDT,2026-06-24 21:00:00+00:00,SHORT,BEAR_TREND,62.0,62.0,True,60691.3,63272.2391196152,52948.482641154405,0.42453539166137555,TIME,1.0311362944495897,0.4803677818579625,False,OOS,60-64
BTCUSDT,2026-06-25 03:00:00+00:00,SHORT,BEAR_TREND,60.0,60.0,True,60730.1,61411.46704312068,58685.998870637944,-1.0,SL,3.962768712195775,1.7626329481675227,False,OOS,60-64
BTCUSDT,2026-06-25 11:00:00+00:00,SHORT,BEAR_TREND,71.0,71.0,True,61330.1,61976.57346826267,59390.67959521198,3.0,TP3R,5.10477252665706,0.6385412863258841,False,OOS,70-74
BTCUSDT,2026-06-25 17:00:00+00:00,SHORT,BEAR_TREND,58.0,58.0,True,59380.9,62007.7837241739,51500.248827478295,-0.30800754237968525,TIME,0.41604429992183795,0.5150970282955784,False,OOS,55-59
BTCUSDT,2026-06-25 23:00:00+00:00,SHORT,BEAR_TREND,67.0,67.0,True,59917.7,61809.62082591359,54241.93752225922,-0.07140890789378948,TIME,0.8613996831569467,0.43146625842855696,False,OOS,65-69
BTCUSDT,2026-06-26 06:00:00+00:00,SHORT,BEAR_TREND,62.0,62.0,True,59686.1,60312.25424643045,57807.637260708645,-1.0,SL,2.0731313528577697,1.6735492987132443,False,OOS,60-64
BTCUSDT,2026-06-26 12:00:00+00:00,SHORT,BEAR_TREND,60.0,60.0,True,59436.7,60795.617381246164,55359.9478562615,-0.6099708572715996,TIME,0.7717172614558132,0.8413315009272775,False,OOS,60-64
BTCUSDT,2026-06-26 20:00:00+00:00,SHORT,BEAR_TREND,72.0,72.0,True,59702.2,60800.973534475255,56405.87939657422,-1.0,SL,0.13305744579097264,1.1126041551263153,True,OOS,70-74
BTCUSDT,2026-06-28 00:00:00+00:00,SHORT,BEAR_TREND,63.0,63.0,False,60107.2,60959.08147481737,57551.55557554787,0.6457471095000955,TIME,1.4311850134566744,0.5119256761552374,False,OOS,60-64
BTCUSDT,2026-06-28 06:00:00+00:00,SHORT,BEAR_TREND,67.0,67.0,True,59811.7,60660.73444498463,57264.596665046105,-0.3980992785352996,TIME,1.1326984501993977,0.8616847105811465,False,OOS,65-69
BTCUSDT,2026-06-28 13:00:00+00:00,SHORT,BEAR_TREND,77.0,77.0,True,60099.7,60574.60321371021,58674.99035886936,-1.0,SL,2.631483561116879,1.3868088928155524,False,OOS,75+
BTCUSDT,2026-06-28 19:00:00+00:00,SHORT,BEAR_TREND,61.0,61.0,True,59478.6,60573.83900036275,56192.882998911744,-1.0,SL,0.5739386561214506,1.1684207735262877,False,OOS,60-64
BTCUSDT,2026-06-29 01:00:00+00:00,SHORT,BEAR_TREND,76.0,76.0,True,59462.5,60475.08321230976,56424.75036307073,-1.0,SL,0.6048885588403686,1.2796972972169003,False,OOS,75+
BTCUSDT,2026-06-30 08:00:00+00:00,SHORT,BEAR_TREND,65.0,65.0,True,59405.0,60608.22361048523,55795.32916854432,0.6128536654152158,TIME,1.3683242130995528,0.032828478144698914,False,OOS,65-69
BTCUSDT,2026-06-30 14:00:00+00:00,SHORT,BEAR_TREND,73.0,73.0,True,58971.7,60070.422442793635,55675.53267161908,-0.889123551090949,TIME,1.104100501411022,0.9049601257546646,False,OOS,70-74
BTCUSDT,2026-06-30 20:00:00+00:00,SHORT,BEAR_TREND,72.0,72.0,True,58838.3,59601.830043697024,56547.70986890894,-1.0,SL,1.4140897387247329,2.20253284580288,False,OOS,70-74
BTCUSDT,2026-07-01 02:00:00+00:00,SHORT,BEAR_TREND,79.0,79.0,True,58774.0,59312.00628028569,57159.981159142924,-1.0,SL,0.8919970223120167,4.7360041943134235,False,OOS,75+
BTCUSDT,2026-07-01 08:00:00+00:00,SHORT,BEAR_TREND,73.0,73.0,True,58667.6,59488.71442472145,56204.256725835636,-1.0,SL,0.45486961226713557,3.2326797826021028,True,OOS,70-74
BTCUSDT,2026-07-02 20:00:00+00:00,LONG,BULL_TREND,57.0,57.0,True,61413.3,60032.81698284261,65554.74905147217,0.7185890646033929,TIME,0.770310092035528,0.13350399657903972,False,OOS,55-59
BTCUSDT,2026-07-03 02:00:00+00:00,LONG,BULL_TREND,56.0,56.0,True,61501.6,61073.101585709606,62787.095242871175,3.0,TP3R,3.39697873190621,0.5381583509051717,False,OOS,55-59
BTCUSDT,2026-07-03 08:00:00+00:00,LONG,BULL_TREND,49.0,49.0,True,61726.1,61194.16897509454,63321.89307471638,1.4951186578022013,TIME,2.314397811668906,0.4613380090841959,False,OOS,<55
BTCUSDT,2026-07-03 14:00:00+00:00,LONG,BULL_TREND,73.0,73.0,True,61739.3,61234.85965451883,63252.62103644353,1.7873272986124433,TIME,2.4143588253993875,0.08504474391135375,False,OOS,70-74
BTCUSDT,2026-07-03 20:00:00+00:00,LONG,BULL_TREND,58.0,58.0,True,62405.4,61445.44673545068,65285.25979364797,0.9452543509250997,TIME,1.0881779755084375,0.10708854669947415,False,OOS,55-59
BTCUSDT,2026-07-04 02:00:00+00:00,LONG,BULL_TREND,65.0,65.0,True,62502.1,61618.40243619048,65153.19269142855,0.2353746445824024,TIME,1.0726520461522095,0.22575596920283306,False,OOS,65-69
BTCUSDT,2026-07-04 08:00:00+00:00,LONG,BULL_TREND,62.0,62.0,True,62521.4,62100.7959551699,63783.2121344903,1.0996090163298942,TIME,2.2077771514895956,0.3216802160204062,False,OOS,60-64
BTCUSDT,2026-07-04 14:00:00+00:00,LONG,BULL_TREND,55.0,55.0,True,62640.8,62278.130277302305,63728.809168093096,0.20569679609615824,TIME,2.2312311984050117,0.6361159632625406,False,OOS,55-59
BTCUSDT,2026-07-04 20:00:00+00:00,LONG,BULL_TREND,61.0,61.0,True,63312.8,62358.08252667963,66176.95241996112,-0.5443495217412975,TIME,0.12275882999437741,0.9455153228321482,False,OOS,60-64
BTCUSDT,2026-07-05 08:00:00+00:00,LONG,BULL_TREND,61.0,61.0,True,62984.0,62524.012206530126,64363.96338040962,-1.0,SL,2.188536335727631,1.2476418029940344,False,OOS,60-64
BTCUSDT,2026-07-05 15:00:00+00:00,LONG,BULL_TREND,78.0,78.0,True,62785.8,62385.20717784444,63987.5784664667,3.0,TP3R,3.0077922852349164,3.7164919530730964,False,OOS,75+
BTCUSDT,2026-07-05 22:00:00+00:00,LONG,BULL_TREND,64.0,64.0,True,63200.7,62384.70678355311,65648.67964934066,-1.0,SL,1.8274661724434458,2.332985080794375,False,OOS,60-64
BTCUSDT,2026-07-06 04:00:00+00:00,LONG,BULL_TREND,84.0,84.0,True,63312.0,62530.93678179973,65655.1896546008,-1.0,SL,1.766694382536129,2.5798167844121287,False,OOS,75+
BTCUSDT,2026-07-06 16:00:00+00:00,LONG,BULL_TREND,53.0,53.0,True,63718.3,61244.3296195738,71140.21114127862,0.05424478848323067,TIME,0.39353745206612856,0.4366665052044376,False,OOS,<55
BTCUSDT,2026-07-06 22:00:00+00:00,LONG,BULL_TREND,58.0,58.0,True,64346.0,61244.384551197494,73650.84634640752,-0.29674858640369367,TIME,0.037819001722244755,0.5506807752906432,False,OOS,55-59
BTCUSDT,2026-07-07 12:00:00+00:00,LONG,BULL_TREND,62.0,62.0,True,63794.9,62700.03100374333,67079.50698877001,-1.0,SL,0.401143882511616,1.9058901175705745,True,OOS,60-64
BTCUSDT,2026-07-07 18:00:00+00:00,LONG,BULL_TREND,58.0,58.0,True,64000.0,62588.207448106674,68235.37765567997,-1.0,SL,0.09002739094320007,1.756632018403924,True,OOS,55-59
BTCUSDT,2026-07-08 01:00:00+00:00,LONG,BULL_TREND,70.0,70.0,True,63607.6,62591.241309165365,66656.6760725039,-1.0,SL,0.0,2.0539992611128874,True,OOS,70-74
BTCUSDT,2026-07-10 00:00:00+00:00,LONG,BULL_TREND,68.0,68.0,True,63200.0,62390.106775005435,65629.6796749837,1.033469566319211,TIME,1.8274013836946623,0.3741233913915424,False,OOS,65-69
BTCUSDT,2026-07-10 06:00:00+00:00,LONG,BULL_TREND,55.0,55.0,True,64006.0,62642.19459627754,68097.41621116738,0.10500031720738008,TIME,0.4942054036157515,0.2831049055430874,False,OOS,55-59
BTCUSDT,2026-07-10 12:00:00+00:00,LONG,BULL_TREND,58.0,58.0,True,64513.9,62862.91454457802,69466.85636626594,-0.19497446143020472,TIME,0.10060657981844229,0.541494776385841,False,OOS,55-59
BTCUSDT,2026-07-10 21:00:00+00:00,LONG,BULL_TREND,70.0,70.0,True,63926.2,63684.22965258265,64652.11104225203,-1.0,SL,2.36061982840738,1.0637667083894278,False,OOS,70-74
BTCUSDT,2026-07-11 03:00:00+00:00,LONG,BULL_TREND,54.0,54.0,True,64154.6,63591.20868228837,65844.77395313488,-0.14536965236287544,TIME,0.6084580809522985,0.8825127125130643,False,OOS,<55
BTCUSDT,2026-07-11 09:00:00+00:00,LONG,BULL_TREND,59.0,59.0,True,64190.2,63597.50134655809,65968.29596032572,-0.5665610982072362,TIME,0.5183072345719705,0.991060122355365,False,OOS,55-59
BTCUSDT,2026-07-11 15:00:00+00:00,LONG,BULL_TREND,56.0,56.0,True,64433.5,63945.24230055195,65898.27309834414,-1.0,SL,0.0399379262673048,1.7013556589871786,True,OOS,55-59
BTCUSDT,2026-07-11 21:00:00+00:00,LONG,BULL_TREND,59.0,59.0,True,64320.0,63648.10221514113,66335.69335457661,-1.0,SL,0.126805002070208,1.0674242662530038,True,OOS,55-59
